address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,h_id_price_mean,h_id_price_max,h_id_price_median,h_id_price_min,geometry,index_right,population,h_id
Phnom Penh,Pur SenChey,Snaor,176.07,74,13029.18,104.77617595651732,11.60554371338672,19,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,0,20,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,1,16,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.3238461538461,209.18,202.21,175.29,POINT (104.7761759565173 11.60554371338672),53704,2.0,8865846dcdfffff
Phnom Penh,Chbar Ampov,Kbal Kaoh,561.97,128,71932.16,105.0027029059249,11.532906450977832,6,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,14,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,18,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,4,0,1,0,0,3,8,0,2,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,582.4008333333334,793.45,584.865,351.44,POINT (105.0027029059249 11.53290645097783),52902,1825.0,886584799bfffff
Phnom Penh,Pur SenChey,Kakab,2445.6,86,210321.6,104.8623774379739,11.566081191175035,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,10,0,0,0,0,0,7,0,0,0,0,1,10,0,0,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,7,0,0,0,0,1,88,1,1,12,13,61,125,2,5,19,24,75,19,0,0,1,4,14,19,0,1,6,4,8,31,0,0,1,1,29,48,0,2,4,6,36,33,0,2,4,5,22,65,1,3,11,12,38,83,3,2,12,9,57,19,0,0,3,3,13,2,0,0,0,0,2,32,0,0,4,6,22,33,0,1,1,6,25,29,0,0,0,8,21,92,0,4,4,16,68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2730.8173333333334,2943.14,2759.44,2445.6,POINT (104.8623774379739 11.56608119117504),53550,4719.0,8865846f61fffff
Phnom Penh,Dangkao,Spean Thma,82.58,156,12882.48,104.87129555882464,11.44549634149018,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,1,13,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,3,0,0,1,1,1,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,216.59714285714284,287.57,192.545,82.58,POINT (104.8712955588246 11.44549634149018),54814,109.0,8865846015fffff
Phnom Penh,Chbar Ampov,Preaek Aeng,835.67,206,172148.02,104.9761219480572,11.521176263881602,5,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,12,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,15,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,17,0,0,0,10,7,22,0,0,1,9,12,2,0,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,2,4,0,0,0,2,2,6,0,0,1,0,5,5,0,0,0,0,5,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,2,15,1,0,2,8,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,848.5446666666667,927.65,838.6,734.83,POINT (104.9761219480572 11.5211762638816),53955,2020.0,8865846a4bfffff
Phnom Penh,Dangkao,Cheung Aek,543.46,200,108692.0,104.90205735514402,11.488972658684611,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,12,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,18,0,0,4,3,11,36,0,0,3,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,7,0,1,1,1,4,9,0,0,0,1,8,2,0,0,0,1,1,4,0,0,0,1,3,1,0,0,0,0,1,2,0,0,0,1,1,29,0,1,1,5,22,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.8166666666667,1522.33,603.34,519.7,POINT (104.902057355144 11.48897265868461),54718,2496.0,8865846113fffff
Phnom Penh,Dangkao,Prey Sa,598.66,42,25143.72,104.8557291448643,11.485775077643952,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,1,10,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,2,6,21,0,0,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,7,0,0,1,1,5,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,25,0,1,5,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,627.5285714285714,699.35,637.69,530.31,POINT (104.8557291448643 11.48577507764395),54639,1540.0,88658461d7fffff
Phnom Penh,Chraoy Chongvar,Bak Kaeng,411.81,62,25532.22,104.94105707685364,11.726024389923133,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,27,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,22,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,491.315,540.99,528.405,411.81,POINT (104.9410570768536 11.72602438992313),38883,9.0,886586a6b9fffff
Phnom Penh,Chraoy Chongvar,Bak Kaeng,570.57,178,101561.46,104.92581585574474,11.717522590020891,18,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,14,0,0,0,0,0,25,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,20,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547.2819999999999,573.41,537.01,527.68,POINT (104.9258158557447 11.71752259002089),38895,1.0,886586a697fffff
Phnom Penh,Pur SenChey,Samraong Kraom,429.12,176,75525.12,104.80231411904464,11.596482317382735,16,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,1,17,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,1,13,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,2,9,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,639.4230769230769,882.71,784.6,374.14,POINT (104.8023141190446 11.59648231738274),53750,855.0,8865846d53fffff
Phnom Penh,Pur SenChey,Chaom Chau,1593.13,50,79656.5,104.84232253636443,11.521261960159102,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,12,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,1,0,10,0,0,0,0,0,10,0,0,0,0,0,24,0,0,0,8,16,51,0,1,0,11,39,1,0,0,0,0,1,10,0,0,1,4,5,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,2,4,23,0,0,6,5,12,4,0,0,0,1,3,9,0,0,0,3,6,0,0,0,0,0,0,4,0,0,0,1,3,30,0,1,6,4,19,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.2116666666668,1861.65,1713.685,1548.8,POINT (104.8423225363644 11.5212619601591),54655,5752.0,88658461b3fffff
Phnom Penh,Pur SenChey,Chaom Chau,1664.97,114,189806.58,104.821214524739,11.539104649304658,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,2,0,0,1,0,0,12,0,0,0,0,0,12,0,0,0,0,0,20,0,1,4,3,12,39,0,3,7,3,26,0,0,0,0,0,0,8,0,1,2,2,3,0,0,0,0,0,0,2,0,0,0,0,2,6,0,2,0,0,4,21,1,1,1,2,16,1,0,0,1,0,0,8,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,2,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1731.6706666666666,1965.15,1726.73,1663.99,POINT (104.821214524739 11.53910464930466),53556,8517.0,8865846f53fffff
Phnom Penh,Pur SenChey,Chaom Chau,1507.76,186,280443.36,104.81180807425046,11.531371171897469,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,1,0,13,0,0,0,0,0,13,0,0,0,0,0,14,0,0,5,0,9,23,0,1,8,3,11,0,0,0,0,0,0,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,10,0,1,1,1,7,1,0,0,1,0,0,5,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,865.0013333333334,1536.19,472.6,413.32,POINT (104.8118080742505 11.53137117189747),53676,9811.0,8865846e21fffff
Phnom Penh,Pur SenChey,Samraong Kraom,569.89,80,45591.2,104.82401994956562,11.581597536797789,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,1,14,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,1,0,11,0,0,0,0,0,11,0,0,0,0,0,21,0,0,2,1,18,42,0,0,6,8,28,0,0,0,0,0,0,5,0,0,0,0,5,1,0,0,0,0,1,3,0,0,0,1,2,4,0,0,0,0,4,15,0,0,0,4,11,6,0,0,0,0,6,7,0,0,1,2,4,0,0,0,0,0,0,2,0,0,1,0,1,13,0,0,5,5,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,852.038,1305.99,923.6,514.78,POINT (104.8240199495656 11.58159753679779),53571,1494.0,8865846f31fffff
Phnom Penh,Chbar Ampov,Kbal Kaoh,532.45,72,38336.4,104.99104419111258,11.498678476116442,7,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,16,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,15,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,6,6,0,0,2,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,514.5891666666666,555.38,515.4,469.42,POINT (104.9910441911126 11.49867847611644),52990,1135.0,8865847887fffff
Phnom Penh,Pur SenChey,Phleung Chheh Roteh,431.04,190,81897.6,104.790092370411,11.498982110518837,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,1,16,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,2,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,2,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,603.4045454545454,1228.85,431.04,339.33,POINT (104.790092370411 11.49898211051884),53677,708.0,8865846e1dfffff
Phnom Penh,Pur SenChey,Trapeang Krasang,398.29,108,43015.32,104.80239622325622,11.55207732146524,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,1,0,13,0,0,0,0,0,13,0,0,0,0,0,12,0,0,2,1,9,24,0,1,3,6,14,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,2,4,1,0,0,0,0,1,5,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.09,529.02,456.18,398.29,POINT (104.8023962232562 11.55207732146524),53839,5202.0,8865846c4dfffff
Phnom Penh,Saensokh,Krang Thnong,1291.69,30,38750.7,104.8315061524728,11.57102198569772,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,6,0,0,0,0,1,13,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,27,1,1,1,10,14,53,0,4,6,15,28,0,0,0,0,0,0,14,0,0,0,3,11,1,0,0,0,0,1,8,0,0,1,1,6,10,0,0,0,3,7,23,0,0,3,6,14,11,0,0,0,0,11,7,0,1,1,2,3,0,0,0,0,0,0,5,0,0,1,1,3,16,1,1,5,2,7,4,0,0,0,0,4,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1340.0533333333333,2030.3,1342.03,566.34,POINT (104.8315061524728 11.57102198569772),53567,1093.0,8865846f39fffff
Phnom Penh,Dangkao,Sak Sampov,636.43,94,59824.42,104.82827567521316,11.445896503235744,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,18,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.6473333333333,875.96,427.57,223.58,POINT (104.8282756752132 11.44589650323574),54770,203.0,886584608bfffff
