id,price,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,price_per_m2,information,price_display,geometry,index_right,population,h_id,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km
239543.0,1240000.0,16.0,20.0,252.0,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.52928,104.941454,4920.6349206349205,"- Address: Commune Niroth, District Chbar Ampov, Phnom Penh - Building area : 18m x 14m - Room ( s ) : 16 - Floors ( s ) : 3 - Price : $ 1,240,000 - ID : KEY-17892","$1,240,000",POINT (104.941454 11.52928),54710.0,11754.0,8865846125fffff,2,0,10,36,56,5,2,6,14,42,0,0,1,9,61,0,0,2,9,55,1,0,1,7,53,1,1,4,18,29,0,2,4,9,27,1,3,3,5,23,0,0,1,5,18,0,0,1,11,12,0,0,1,12,67,0,0,4,10,53,0,0,6,4,9,0,0,1,3,10,0,0,0,16,91
247326.0,1200000.0,,6.0,244.04,Phnom Penh,Daun Penh,Chakto Mukh,Shophouse,False,residential,11.575837,104.920096,4917.22668415014,"This 2-floor shophouse is now available for both rent and sale, offering a spacious property for living, business, or investment. The house measures 16.5m x 17m , with a total land size of 244.04 sqm . It includes 2 open spaces, 6 bathrooms , a kitchen, and a living room, providing flexibility for various uses. The shophouse is unfurnished , allowing you to customize the interior to meet your specific needs. Its large layout and versatile design make it ideal for businesses, offices, or multi-purpose spaces. This is a unique opportunity to own or lease a property that can adapt to your requirements. Contact us today for more information or to schedule a viewing! Key Features: - Property type: Shophouse for rent and sale - House size: 16.5m x 17m - Land size: 244.04 sqm - 2 floors - 2 open spaces, 6 bathrooms - Kitchen and living room - Unfurnished for customization","$1,200,000",POINT (104.920096 11.575837),53920.0,16252.0,8865846aadfffff,11,11,31,45,77,0,14,21,26,82,8,11,49,23,21,7,22,36,15,9,2,12,29,39,27,2,0,12,35,44,2,2,22,22,30,1,2,13,20,28,3,3,11,40,46,1,1,8,8,17,3,42,47,19,8,1,13,28,26,30,0,0,1,4,11,1,6,8,8,5,14,37,77,27,31
242192.0,550000.0,5.0,6.0,112.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.569135,104.9248,4910.714285714285,- Shophouse Phsa Kandal - Selling price 550.000$ - Location in Daun Penh - 5 bedrooms - 6 bathrooms - 1 living room - 1 kitchen - Size 4m X 28m,"$550,000",POINT (104.9248 11.569135),53895.0,28799.0,8865846ae7fffff,5,20,35,40,71,0,9,14,40,82,10,18,52,21,10,24,31,17,10,8,15,14,19,34,27,0,6,16,23,49,1,9,16,19,31,3,3,7,23,30,2,7,8,26,51,3,4,2,8,18,31,50,25,5,9,13,12,26,18,27,0,0,2,2,9,3,3,12,4,4,35,57,41,26,26
223145.0,530000.0,5.0,7.0,108.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59015,104.909641,4907.407407407408,"Queen A villa for sale urgently in Borey Chib Mong 598 ( His Excellency Chea Sophara Road) * Payment terms, easy to pay for the landlord only 7,000$, can move in immediately. ?? Sale price $530,000 (negotiable) ?? Transfer of land ownership to Borey only ?? House size: 9m x 12m ?? Land size: 14m x 23m ?? Bedroom: 05 ?? Bathroom: 07 ?? House facing south ?? Have a few more equipment to give away ?? Location is in Borey Chip Mong (598), Chreang Chamre commune, Russey Keo district, Phnom Pen","$530,000",POINT (104.909641 11.59015),54161.0,29575.0,886584681bfffff,2,0,25,50,67,4,1,26,29,68,0,0,8,34,61,1,0,8,34,43,1,3,11,27,58,0,1,14,19,46,2,2,12,16,35,1,2,6,18,29,0,1,9,36,51,0,0,3,12,13,0,0,4,52,57,2,0,11,27,43,0,2,0,8,10,0,0,3,14,9,1,3,19,73,75
246152.0,4880400.0,,,996.0,Phnom Penh,Toul Kork,Boeung Kak 1,Land/Development,False,residential,11.57666738,104.8994039,4900.0,Land for Sale in Boeung Kak: Location of Land (33m) ---------------------------------------------------2m2 ? ::94 Building and Other Business. Big Road in Toul Kork.,"$4,880,400",POINT (104.8994039 11.57666738),53925.0,7618.0,8865846aa3fffff,1,12,30,40,102,8,9,30,39,75,1,3,18,55,35,0,3,3,25,63,3,4,20,31,50,3,14,12,13,60,0,6,15,19,41,3,6,8,23,38,2,19,37,21,34,1,2,5,6,25,0,1,4,29,84,1,5,14,27,53,0,0,4,8,12,1,1,6,9,12,2,3,26,74,81
251767.0,490000.0,9.0,7.0,100.0,Phnom Penh,Chamkarmon,BKK 2,Shophouse,False,residential,11.537783,104.920235,4900.0,"This shophouse is now for sale with a secure hard title . It sits on a 4m x 25m land and offers a unique layout with a house size of 4m x 10m in front and 10m x 15m at the back . The building has 3 levels : ground floor with mezzanine (E0+mezzanine), first floor (E1), and second floor (E2). Inside, youll find 9 bedrooms , 7 bathrooms , and 1 kitchen , offering a lot of space for residential or rental use . This property faces north , bringing in cooler daylight and better comfort. Contact us today for more details or to schedule a visit. Key Features: - Hard title - Land size: 4m x 25m - House size: 4m x 10m front, 10m x 15m back - Total floors: Ground + mezzanine, E1, E2 - 9 Bedrooms / 7 Bathrooms - 1 Kitchen - North-facing orientation","$490,000",POINT (104.920235 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
223497.0,550000.0,5.0,7.0,112.5,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.589674,104.925654,4888.888888888889,"Princess villa for sale very urgent ?? At Borey Blue Diamond along National Road 6A in front of Prek Leap Agricultural School 6A ??Selling price : $ 550,000 (negotiable) * House size: 9m X 12.5m * Land size : 14m X 21m * 5 bedrooms 7 bathrooms * 3 car parking lot * 3 sheets C plan ??Location near the big park, gym and playground","$550,000",POINT (104.925654 11.589674),54162.0,11327.0,8865846819fffff,4,3,19,29,86,2,2,10,26,71,0,0,12,24,67,0,1,15,47,22,1,2,15,22,58,0,1,3,11,60,1,3,9,13,35,0,2,4,6,37,0,1,5,7,70,1,0,1,9,17,0,0,32,52,29,2,2,3,27,47,0,0,1,1,15,0,1,1,9,14,2,3,35,70,60
229107.0,350000.0,4.0,5.0,72.0,Phnom Penh,Chbar Ampov,Nirouth,Twin Villa,False,residential,11.52928,104.941454,4861.111111111111,"- Address: Commune Niroth , District Chbar Ampov , Phnom Penh - Land area :  6m x 12m - Built up area : 8m x 21.1m - Floors ( s ) : 2 - Price : $350,000","$350,000",POINT (104.941454 11.52928),54710.0,11754.0,8865846125fffff,2,0,10,36,56,5,2,6,14,42,0,0,1,9,61,0,0,2,9,55,1,0,1,7,53,1,1,4,18,29,0,2,4,9,27,1,3,3,5,23,0,0,1,5,18,0,0,1,11,12,0,0,1,12,67,0,0,4,10,53,0,0,6,4,9,0,0,1,3,10,0,0,0,16,91
199249.0,350000.0,4.0,5.0,72.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Twin Villa,False,residential,11.58,104.93,4861.111111111111,"Twin Villa For Sale in Chroy Changva area, Phnom Penh/TS HOME Real Estate Phnom Penh. Property ID : TS-620 Room Type: 4Bedrooms Bathroom : 5Bathrooms Price :350,000USD House Size : 72? Location : Chroy Changva Area","$350,000",POINT (104.93 11.58),54133.0,5351.0,886584685bfffff,0,6,27,37,87,0,0,17,26,63,1,4,20,54,30,0,20,40,12,15,2,7,25,17,53,0,1,5,18,60,0,2,14,17,32,0,0,9,10,33,0,1,8,10,64,0,0,7,4,20,0,35,49,18,16,0,4,23,26,34,0,0,0,4,10,0,1,7,11,6,2,24,68,47,36
228551.0,350000.0,5.0,6.0,72.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Shophouse,False,residential,11.569135,104.9248,4861.111111111111,"- Address: Commune Phnom Penh Thmei, , District Sen Sok , Phnom Penh - Land area :  4m x 18m - Built up area :4m x 16m - Floors ( s ) : 3 - Sale Price: 350,000$ - Rent Price: 800$/month","$350,000",POINT (104.9248 11.569135),53895.0,28799.0,8865846ae7fffff,5,20,35,40,71,0,9,14,40,82,10,18,52,21,10,24,31,17,10,8,15,14,19,34,27,0,6,16,23,49,1,9,16,19,31,3,3,7,23,30,2,7,8,26,51,3,4,2,8,18,31,50,25,5,9,13,12,26,18,27,0,0,2,2,9,3,3,12,4,4,35,57,41,26,26
247887.0,350000.0,2.0,3.0,72.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Shophouse,False,residential,11.537783,104.920232,4861.111111111111,"This spacious shophouse in Toul Tompoung 1 is perfect for both living and investment opportunities. The house size is 4m x 18m and offers 2.5 floors (E0, E1, E2). It includes 2 bedrooms, 3 bathrooms, a living room, a kitchen, and parking for 1 car. Located in a convenient area, this property is just 5 minutes from the Russian Market, a popular destination. The surrounding area is filled with western restaurants, international schools, commercial spaces, coffee shops, and supermarkets, making it ideal for modern living or running a small business. Whether youre looking for a comfortable place to live or a property in a thriving location, this shophouse ticks all the boxes. Call now to schedule a viewing and make this your next home or investment! Key Features:  House size: 4m x 18m  Total floors: 2.5 (E0, E1, E2)  2 Bedrooms  3 Bathrooms  1 Living room  1 Kitchen  Parking for 1 car  5 Minutes to Russian Market  Close to restaurants, schools, and supermarkets","$350,000",POINT (104.920232 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
208347.0,350000.0,4.0,7.0,72.0,Phnom Penh,Toul Kork,Phsar Depou I,Flat,False,residential,11.57,104.89,4861.111111111111,"A flat (2 floors) near Samaki Market and National Children's Hospital. Need to sell urgently * Price only: 350,000 dollars (negotiable) *this price plus transfer of title ownership *Land size: 4.5m x 16m * House size: 4.5m x 16m * 4 bedrooms and 7 bathrooms * House facing : west side - Location: 200m from Samaki Market, 100m from Tax Department and 550m from National Children's Hospital - Bank installment for 20 years but require 30% of the house upfront.","$350,000",POINT (104.89 11.57),53919.0,5039.0,8865846ab1fffff,5,9,16,44,106,0,11,24,57,86,1,2,11,29,69,0,1,6,4,81,0,5,18,15,67,1,6,19,18,56,0,4,8,20,48,0,3,21,21,41,12,24,27,15,32,0,5,2,5,25,0,1,1,3,114,1,3,11,18,70,0,1,2,11,15,0,0,3,8,16,0,3,11,29,138
222747.0,350000.0,,,72.0,Phnom Penh,Por Sen Chey,Kakab 1,Shophouse,False,residential,11.57525318,104.8527172,4861.111111111111,"This shophouse is located in Borey Psa Chhouk Meas, in front of this market, currently in rent.","$350,000",POINT (104.8527172 11.57525318),53574.0,5234.0,8865846f29fffff,3,1,8,12,43,1,4,19,14,50,0,0,0,1,8,0,0,4,4,7,0,0,1,0,10,1,1,1,5,24,2,1,1,5,10,1,2,9,5,27,0,0,5,11,45,1,0,3,0,11,0,0,0,0,2,1,0,1,4,15,1,1,4,6,14,0,0,0,1,3,0,0,1,2,9
136762.0,1500000.0,5.0,6.0,310.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.55,104.93,4838.709677419355,"This is one the most beautiful and fully furnished 5 Bedrooms Villa for sale close to AEON Mall, BKK1, Diamond Island, NAGA World... *Asking price: $1.5 million ($1,500,000) *Hard Title/Freehold *Size: 310 sq.m *Bedroom: 5 *Bathroom: 6 *Nice Kitchen *Big Living Room *Big Dining Room *Fully Furnished *With Swimming Pool","$1,500,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
248387.0,2900000.0,,,600.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,other,False,commercial,11.575837,104.920096,4833.333333333333,"This 8-story building sits on a 20m x 30m land with a house size of 18m x 20m. It is a great choice for investors, businesses, or those looking for rental income. The building features 30 units, making it ideal for apartments, offices, or a mixed-use setup. Additionally, there are 4 spacious areas that can be used for commercial purposes, storage, or office space. It is semi-furnished, allowing you to customize the interiors based on your needs. Whether you plan to rent it out or use it for business, this property offers excellent space and flexibility. This is a rare opportunity to own or lease a large building in a prime location. Contact us today for more details or a viewing! Key Features: - 8-story building - Land size: 20m x 30m - House size: 18m x 20m - 30 units - 4 additional spacious areas - Semi-furnished - Available for sale or rent","$2,900,000",POINT (104.920096 11.575837),53920.0,16252.0,8865846aadfffff,11,11,31,45,77,0,14,21,26,82,8,11,49,23,21,7,22,36,15,9,2,12,29,39,27,2,0,12,35,44,2,2,22,22,30,1,2,13,20,28,3,3,11,40,46,1,1,8,8,17,3,42,47,19,8,1,13,28,26,30,0,0,1,4,11,1,6,8,8,5,14,37,77,27,31
224860.0,1100000.0,5.0,5.0,228.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52120639,104.9570752,4824.561403508772,"House size : 12m x19m Land size : 18m x25m Title : Borey title Bedroom : 05 Bathroom : 05 Living Room : 01 Kitchen : 02 Facing : North Floor : E0, E1, E2","$1,100,000",POINT (104.9570752 11.52120639),53948.0,3829.0,8865846a5bfffff,1,1,8,4,44,0,0,7,8,26,0,0,2,0,14,0,0,0,0,14,0,0,1,0,13,0,1,2,1,26,0,0,3,3,14,0,0,2,3,7,0,0,0,0,8,0,1,2,1,9,0,0,0,0,16,0,0,2,0,19,3,2,3,2,6,0,0,0,0,4,0,0,0,1,19
228323.0,1100000.0,5.0,6.0,228.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52988986,104.9576005,4824.561403508772,"Boeung Snor | Prince Villa For SALE and Rent Property ID: Chb-P-089 Price for Sale: $1,100,000 price For Rent: 6000$/month  House size: 12m x19m  Land size: 18m x25m  Bedrooms: 05  Bathrooms: 06  Living Room  Kitchens: 02 (inside/Outside)  Fully furnished  Facing:  Northeast Details: Hard Title  Floor : E0, E1, E2 ??Location: Borey Peng Hout Boeung Snor (Euro Ville Project)","$1,100,000",POINT (104.9576005 11.52988986),53950.0,4083.0,8865846a57fffff,1,6,4,5,54,0,4,6,6,27,0,1,0,1,26,0,0,0,2,20,0,0,1,1,20,0,1,3,0,33,0,1,1,3,21,0,0,1,3,14,0,0,0,1,9,1,1,2,0,10,0,0,0,0,28,0,2,0,1,29,2,2,3,2,8,0,0,0,0,6,0,0,0,0,29
242414.0,1100000.0,5.0,5.0,228.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Shophouse,False,residential,11.5445,104.913586,4824.561403508772,"- Address: Commune Tumnob Tuek, District  Boeng Keng Kang, Phnom Penh - Land area : 228m2 - Building area : 10m x 20m - Room ( s ) : 5 - Floors ( s ) : 5 - Price : $ 1,100,000 - Price : $ 4000 - ID :  KEY-19485","$1,100,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
221496.0,770000.0,12.0,12.0,160.0,Phnom Penh,Meanchey,Boeung Tumpun,Retreat,False,residential,11.55,104.93,4812.5,"House for sale 2 flats  House size: 8mx12m  Land size: 10mx16m  Bedrooms: 12  Bathrooms: 12  Price: $ 770,000 ( Negotiate )","$770,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
244897.0,750000.0,6.0,7.0,156.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,House,False,residential,11.537783,104.920235,4807.692307692308,"This property is a spacious house located near the Russian Market, offering an ideal spot for living, business, or investment. The land measures 12m x 13m , with a house size of 8m x 12m , and includes a mezzanine on E0 . With 6 bedrooms and 7 bathrooms , this house provides ample space for large families or businesses. Enjoy the convenient location that puts you just a 5-minute walk from the Russian Market, international schools, commercial areas, coffee shops, supermarkets, and restaurants. This prime location ensures easy access to daily necessities and amenities. Don't miss out on this fantastic opportunity. Contact us today to schedule a viewing or get more information! Key Features:  House for sale/rent near Russian market  Land size: 12m x 13m  House size: 8m x 12m  Mezzanine on E0  6 Bedrooms  7 Bathrooms  Convenient location  Just 5 minutes walk to Russian market, international school, commercial area, coffee shop, supermarket, restaurant, etc.","$750,000",POINT (104.920235 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
219138.0,2400000.0,6.0,7.0,500.0,Phnom Penh,Chbar Ampov,Nirouth,Twin Villa,False,residential,11.52,104.95,4800.0,"Queen Villa in Borey Peng Huoth, Boeung Snor (Mastery) near National Road 1 is urgently needed for sale * Price only: $ 2,400,000 (Negotiable) * This price includes transfer of ownership * Land size: 20mx 25m * House size: 12m x 12m * 6 bedrooms and 7 bathrooms * Facing house: South * Features include: 6 air conditioners, curtains in every room, 1 sofa, 1 table Suite, 1 large refrigerator, 4 beds, wardrobe, closet, clothes and other home decoration ?? Location: 7 minutes from Chbar Ampov Bridge, near National Road 1 => Civilized, safe, comfortable and full Due to large projects, markets and condos => can pay in installments through the bank for 20 years, but must pay 30% of the house price in advance.","$2,400,000",POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,0,2,9,7,50,0,0,12,5,31,0,1,1,0,19,0,0,0,2,17,0,0,1,1,18,0,2,1,2,32,0,0,5,0,22,0,0,4,3,13,0,0,0,0,9,0,1,2,1,10,0,0,0,1,22,0,0,2,1,28,0,5,2,5,5,0,0,0,1,4,0,0,1,0,28
251934.0,600000.0,4.0,3.0,125.0,Phnom Penh,Chamkarmon,BKK 2,Shophouse,False,residential,11.537783,104.920235,4800.0,"Shophouse for sale, great for living or running a business . The property sits on a land size of 5m x 25m , with the house itself measuring 5m x 20m . It faces North , giving the space steady light throughout the day without strong heat. This shophouse has 4 bedrooms and 3 bathrooms , which is good for families or workers staying on-site. The layout includes Ground floor + Mezzanine, First Floor, and Second Floor . It gives you flexibility for both home and business use. There is 1 kitchen , making it easy for daily living or serving staff or customers if used for commercial purposes. This is a smart choice for someone who wants to live upstairs and operate a shop or office downstairs. Contact us now to view the property! Key Features: - Land size: 5m x 25m - House size: 5m x 20m - 4 Bedrooms - 3 Bathrooms - 1 Kitchen - Ground floor + Mezzanine, First Floor, Second Floor - North-facing orientation","$600,000",POINT (104.920235 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
136772.0,1880000.0,16.0,16.0,392.0,Phnom Penh,Daun Penh,Phsar Thmei I,Shophouse,False,residential,11.57561,104.92025,4795.918367346939,"Rarest Property For Sale Along Riverside *Type: Shophouse, Flat House *Asking Price: $1,880,000 (negotiable) *Hard Title/Freehold *Total Floor Area: 392 sq.m *Total Floor: 5 (GF,1st, 2nd, 3rd, 4th) *Per floor can divide into 2 units *Total units could be 16 units or more This house can convert into bank, office space, hotel, apartment, guesthouse, and another business purposes","$1,880,000",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
223292.0,410000.0,7.0,9.0,86.0,Phnom Penh,Chamkarmon,Boeung Trabek,Villa,False,residential,11.52684449,104.9216949,4767.441860465116,For more information 0884744000/016960006 Contact number 0884744000/016960006 Location next to street 271 House size 5m 16m - 7 bedrooms - 9 bathrooms Landlord sells directly Price 41xxxx Negotiable,"$410,000",POINT (104.9216949 11.52684449),53908.0,22796.0,8865846ac9fffff,2,4,18,29,74,2,3,17,20,60,0,0,0,15,78,1,0,3,4,53,0,0,4,17,52,1,0,12,22,29,0,4,5,13,35,1,1,8,12,36,0,0,2,10,28,0,0,6,4,18,0,2,4,9,62,0,2,7,13,54,0,0,3,3,23,0,0,3,1,18,0,1,6,13,99
235654.0,600000.0,4.0,5.0,126.0,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.52928,104.941454,4761.9047619047615,"- Address: Commune Niroth, District Chbar Ampov, Phnom Penh - Building area : 9m x 14m - Room ( s ) : 4 - Floors ( s ) : 2 - Price : $600,000 - Rent : $1,600/month - ID : KEY-16230","$600,000",POINT (104.941454 11.52928),54710.0,11754.0,8865846125fffff,2,0,10,36,56,5,2,6,14,42,0,0,1,9,61,0,0,2,9,55,1,0,1,7,53,1,1,4,18,29,0,2,4,9,27,1,3,3,5,23,0,0,1,5,18,0,0,1,11,12,0,0,1,12,67,0,0,4,10,53,0,0,6,4,9,0,0,1,3,10,0,0,0,16,91
244701.0,495000.0,2.0,2.0,104.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.575837,104.9201,4759.615384615385,"This shophouse offers an excellent opportunity for business or investment. Located in the city center district of Daun Penh, this property is just a short distance from major attractions like the riverside, the Royal Palace, and the National Museum. The property features a land size of 4m x 26m and a house size of 4m x 26m (E0) , with an additional mezzanine. Inside, you'll find 2 bedrooms , 2 bathrooms , and a kitchen . The convenient location is perfect for attracting high foot traffic with nearby famous restaurants, branded coffee shops, and retail stores. Dont miss this opportunity to own a valuable asset in a thriving area. Contact us today to learn more! Key Features:  Shophouse for Sale/Rent in Daun Penh  Land Size: 4m x 26m  House Size: 4m x 26m (E0)  Mezzanine  2 Bedrooms  2 Bathrooms  1 Kitchen  Convenient City Center Location","$495,000",POINT (104.9201 11.575837),53920.0,16252.0,8865846aadfffff,11,11,31,45,77,0,14,21,26,82,8,11,49,23,21,7,22,36,15,9,2,12,29,39,27,2,0,12,35,44,2,2,22,22,30,1,2,13,20,28,3,3,11,40,46,1,1,8,8,17,3,42,47,19,8,1,13,28,26,30,0,0,1,4,11,1,6,8,8,5,14,37,77,27,31
