id,headline,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,address_line_1,category_name,is_parent,type,information,latitude,longitude,price_clean
199788.0,"6 Bedroom Villa for Sale - Teuk Thla, Phnom Penh","$3,300,000",6.0,6.0,1824.0,Phnom Penh,Sen Sok,Tuek Thla, ,House,False,residential,"Be prepared to fall in love when you see this stunning villa compound – a luxurious three-storey home consisting of six (6) bedrooms, massive living area, and huge Western-style kitchen. Total property spans 1824 sqm. and it is now offered for sale with a hard title. A vast, beautiful courtyard provides peace and security as well as an air of grandeur, with its manicured gardens accenting the outdoor lounge and poolside. In addition to the vast lawn, there is also a small basketball court positioned close to the L-shaped swimming pool. This all provides a spectacular view for the living room, elegantly curated bedrooms, and fully-equipped joint gym and gaming room. The kitchen is likewise fully functional with all-around countertops, an oven and cooktop with exhaust, and double sink as well as plenty of storage compartments and cabinets. Overall, this villa features a massive, open floor plan.  A fantastic family home with plenty of space for everyone. This property is just five (5) minutes from Phnom Penh international Airport, Cambodian Country Club & Hotel, and Royal Phnom Penh Hospital. Also nearby are the Midtown Mall, Northbridge International School Cambodia (NISC), and the Cambodia-China Friendship Preah Kossamak Hospital.",11.55,104.89,3300000.0
247233.0,Land For Sale - Near TK Avenue,"$2,366,000",,,1820.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,     ,Land/Development,False,residential,Size : 1820 m² Width : 53 m Length : 36 / 33 m,11.58878405,104.9058848,2366000.0
247143.0,King Villa for Sale in Borey Peng Huoth The Star Platinum Mera Garden,"$2,900,000",7.0,9.0,1820.0,Phnom Penh,Dangkao,Cheung Aek,  ,Villa,False,residential,"This unfurnished King Villa is located in the prestigious Borey Peng Huoth The Star Platinum Mera Garden. It is perfect for large families or as a solid investment opportunity. The villa sits on a land size of 52m × 35m and has a house size of 21m × 16.5m, providing plenty of space for living and entertaining. The villa is north-facing and features 3 floors (E0, E1, E2), with 7 bedrooms, 9 bathrooms, a living room, and a kitchen. The Borey title deed comes with a free transfer fee, making ownership simple and convenient. Located in a highly accessible area, it’s only about 5 minutes from AEON Mall Mean Chey and 10 minutes from Chip Mong Mega Mall 271, ISPP International School, and other commercial buildings. Families will enjoy the community garden and kids' playground nearby. Don’t miss this opportunity to own a spacious home in a convenient location. Contact us today to schedule a viewing! Key Features: • Land size: 52m × 35m • House size: 21m × 16.5m • 3 Floors (E0, E1, E2) • Borey title with free transfer fee • North-facing • Non-furnished • 7 Bedrooms and 9 Bathrooms • 1 Living room and 1 Kitchen • Nearby AEON Mall Mean Chey, Chip Mong Mega Mall 271, ISPP international School, and more",11.504923,104.891869,2900000.0
246052.0,King Villa for Sale/Rent I Borey Peng Huoth The Star Mera Garden,"$3,300,000",7.0,9.0,1807.0,Phnom Penh,Dangkao,Cheung Aek,   ,Villa,False,residential,"This spacious King Villa in Borey Peng Huoth The Star Mera Garden offers plenty of room for a comfortable lifestyle. With a land size of 1,807 sqm (52m x 35m) and a house size of 21m x 16.5m , this villa spans three floors (E0, E1, E2), providing ample space for large families or those seeking extra room. It includes 7 bedrooms and 9 bathrooms , ensuring privacy and convenience for everyone in the home. The villa comes with some furnishings, ready for you to move in or personalize to your taste. The property is titled with a hard title deed and offers a free transfer fee, making ownership straightforward. Positioned facing north, the villa also includes a spacious parking area, ideal for households with multiple vehicles. Located in a family-friendly area, the villa is near a community garden and a kids playground . It's just a 5-minute drive to AEON Mall Mean Chey and 10 minutes from popular spots like Chip Mong Mega Mall 271 and ISPP International School. Make this your new home today! Contact us for a viewing. Key Features: • Land size: 52m x 35m (1,807 sqm) • House size: 21m x 16.5m • 3 Floors (E0, E1, E2) • Hard title deed (Free transfer fee) • North-facing • Some furniture will be included • 7 Bedrooms I 9 Bathrooms • 1 Living room I 1 Kitchen • Near community garden and playground • Convenient location to malls and schools",11.47806602,104.9181186,3300000.0
200229.0,TS-650 - Warehouse with Big Land for Sale in Sen Sok Business area,"$2,850",,,1792.0,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,Warehouse,False,commercial,"Warehouse with Big Land for Sale in Sen Sok Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-650 Land Size : 1792sqm Hard Title Price : USD 2,850 / sqm Location : Sen Sok Area, Phnom Penh.",11.57561,104.92025,2850.0
229941.0,Warehouse for Sale,"$3,578,000",,,1789.0,Phnom Penh,Sen Sok,Tuek Thla, ,Warehouse,False,commercial,"- Address: Commune Tuek Thla , District Sen Sok, Phnom Penh - Land area :  20.5m x 40m - Price : $2,000/sqm",11.559712,104.878121,3578000.0
200334.0,"TS-661 - Warehouse for Sale in Kmounh, Sen Sok area","$1,700",,,1746.0,Phnom Penh,Sen Sok,Khmuonh, ,Warehouse,False,commercial,"Warehouse Big Land for Sale in Sen Sok Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-661 Land Size : 1,746sqm Hard Title Price : USD 1,700 / sqm Location : Kmounh, Sen Sok Area, Phnom Penh.",11.55,104.89,1700.0
245975.0,Villa with Large Land for Sale in Khan Por Senchey,"$3,300,000",6.0,6.0,1737.0,Phnom Penh,Por Sen Chey,Kakap,  ,Villa,False,residential,"This villa sits on a large land area of 1,737sqm with a land size of 40m x 45m , offering ample space for living or future development. The house itself is 8m x 19m and spans 2.5 floors . With 6 bedrooms , 6 bathrooms , a dedicated office room, an open living room, a fully equipped kitchen, and a pool, this property is perfect for families or investors seeking a valuable asset. The villa features a hard title for secure ownership and boasts a beautiful wooden interior with a well-thought-out design. The property includes spacious parking , adding convenience for residents or guests. Located in a prime area, the villa is just 8 minutes from Phnom Penh International Airport and close to PTT Station Kakab, borey compounds, coffee shops, supermarkets, restaurants, and factories. This is an excellent opportunity for those looking to live in a well-designed villa or make a sound investment. Contact us today to learn more! Key Features: • Land size: 40m x 45m (1,737sqm) • House size: 8m x 19m (2.5 floors) • Hard title ownership • Wooden interior with thoughtful design • 6 Bedrooms • 6 Bathrooms • 1 Office room • 1 Open living room • 1 Kitchen • 1 Pool • Spacious parking • Prime location near Phnom Penh International Airport and amenities",11.58861106,104.8007536,3300000.0
200242.0,"TS-645 - Land Space for Sale in Street 2004, Sen Sok area","$1,500",,,1720.0,Phnom Penh,Sen Sok,Ou Baek K'am, ,Land,False,commercial,"Land Space for Sale in Sen Sok Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-645 Land Size : 20m x 86m = 1720sqm Hard Title Price : USD 1,500 / sqm Location : Sen Sok Area, Phnom Penh.",11.55,104.89,1500.0
235022.0,"Investment Land for Sale Along Koh Norea River, Opposite Diamond Island, Phnom Penh City","$3,800,000",,,1712.54,Phnom Penh,Chbar Ampov,Nirouth,  ,Land/Development,False,residential,"This investment land for sale along River at Koh Norea Developing area, Sangkat Niroth, Khan Chbar Ampov, Phnom Penh City. The land is border River of Canadian Bank projects developing Koh Norea that opposite Koh Pich (Diamond Island). • Land size: 40m x 55m • Land size in the occupancy plan: 1,712.54 square meters • Price: $3,800,000 negotiable and included transfer hard title to the buyer It's a good location next to the land of Canadia Bank Nora Development Project, a very good area and very suitable for building villa, hotel, condominium, apartment, office building, international school, hospital and for all kinds of business activities. For more information, please contact us now to visiting!",11.52928,104.941454,3800000.0
220054.0,?? Land for sale in Samrong Krom,$330/m²,,,1700.0,Phnom Penh,Por Sen Chey,Samraong Kraom,  ,Land/Development,False,residential,"?? Land for sale in Samrong Krom ?? Location: Sangkat Samrong Krom, Khan Por Senchey, Phnom Penh. Price for sale: $ 330 / m, Negotiable. //backend.fuji-realty-cambodia.com/admin/properties",11.55,104.93,561000.0
203536.0,TS-700 - Warehouse  for Sale in  Sen Sok area,"$1,224,000",,,1700.0,Phnom Penh,Sen Sok,Kouk Khleang, ,Warehouse,False,commercial,"Warehouse for Sale IN Sen Sok Area !!!/T’S HOME Real Estate Phnom Penh. Property ID : TS-700 Land Size: 1,700m  17m /100m Price : 1,224,000 USD Location :  Sen Sok area",11.55,104.89,1224000.0
246623.0,Land for Sale I Khan Sen Sok,"$1,200.0/m²",,,1698.0,Phnom Penh,Sen Sok,Ou Baek K'am,  ,Land/Development,False,residential,"Land for Sale in Khan Sen Sok , offering excellent potential for investment , development , or living in a rapidly growing area of Phnom Penh. This plot is a generous 1,698sqm with dimensions of 20m x 75m , providing plenty of space to bring your vision to life. With a Hard Title , buyers have security in ownership, a crucial factor for long-term plans. Located conveniently, it’s only 5 minutes away from Phnom Penh International Airport , making it ideal for businesses and residences alike. The area is surrounded by essential services and leisure options, including North Brigade International School and CIA International School , ensuring access to quality education. Nearby, you’ll find supermarkets, restaurants, coffee shops, and nightlife, enhancing the lifestyle options for any future development. Act now to secure this land with high potential in a prime area. Key Features: • Spacious land • Land size 20m x 75m • Total land area 1,698sqm with Hard Title • Great for investment, development, or living • 5 Minutes to Phnom Penh International Airport • Close to international schools, cafes, supermarkets, and restaurants",11.53874304,104.8719992,2037600.0
131524.0,Factory For Sale-(Terk Tla),"$2,529,000",0.0,0.0,1686.0,Phnom Penh,Sen Sok,Tuek Thla,   ,Factory,False,commercial,"Factory For Sale-(Terk Tla) ,Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Sen Sok , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. Properties Code : LT555668 Sale = $2.529.000 1m2 = $1500 Size 1686m2",11.55,104.89,2529000.0
244002.0,Vacant Land for Sale I Kamboul I Great Investment,$250.0/m²,,,1631.0,Phnom Penh,Por Sen Chey,Kamboul,  ,Land/Development,False,residential,"Discover an exceptional opportunity with this vacant land for sale in Kamboul district. Spanning 1,631sqm with a hard title , this property offers ample space and a prime 21m x 70m land size , perfect for various investment ventures. Located strategically, it's just a short drive from major attractions including the PPSHV expressway, Techo Santepheap National Hospital, vibrant commercial areas, cozy coffee shops, supermarkets, and dining options. Ideal for those seeking to build their dream home or capitalize on a promising investment, this property promises convenience and potential. Don't miss out—seize this opportunity today! Key Features: • Vacant land with Hard Title • Land area: 1,631sqm • Land size: 21m x 70m • Strategic location near PPSHV expressway and Techo Santepheap National Hospital • Close proximity to commercial areas, coffee shops, supermarkets, and restaurants",11.55251673,104.8126617,407750.0
202578.0,#Land For Sale In Prek Eang Phnom Penh,"$455,000",,,1623.25,Phnom Penh,Chbar Ampov,Preaek Aeng, ,Land/Development,False,residential,"Land for sale urgently | Land size 1,625m - in Sangkat Prek Eang, Khan Chbar Ampov, Phnom Penh. Only 5 minutes away from Prek Eang Market, this land is most suitable for building a residential development or warehouse. Located in a green area, the land is flat and easy to build. The area is quiet and has good air ventilation. ?? Dimension: 21.5m x 75.5m ?? L-Map Hard Title ?? Selling Price: US$455,000($280/Sqm) Contact Us:",11.49733944,104.9697708,455000.0
210022.0,"Land for sale urgently | Land size 1,625m - in Sangkat Prek Eang, Khan Chbar Ampov, Phnom Penh.","$430,000",,,1623.0,Phnom Penh,Chbar Ampov,Preaek Aeng,  ,Land/Development,False,residential,"# Land for sale at 1,625 mm Phnom Penh, Khum Sambang, Chhangar Ampov, Phnom Penh, is a good choice to build the city's city, is near the property, is close to the local city and international schools. Located in the green zone is equally easy to build along with good normal air silence. ?? Vivine Patroots: 21.5 m x 75.5 m ?? Layout Type: Hard Type: US $ 430,000 ($ 265/m) Contact Us! Land For Sale Urgently | Land Size 1,625m - In Sangkat Prek Eang, Khan Chbar Ampov, Phnom Penh. On 5 Minutes Away FROM Prek Eang Market, This Land is Most Suitable for Buildial Development Development Or Warehouse Or Warehouse. Located in a Green Area, The Land Is Flat and Easy to Build. The Areea is Quiet and Has Good Air Air Ventilation. ?? Dimension: 21.5m x 75.5m ?? L-Map Hard title: US $ 430,000 ($ 265 / SQM)",11.51949539,104.9498283,430000.0
217685.0,Warehouse for rent and sale in Sen Sok area,"$1,123,500",2.0,1.0,1605.0,Phnom Penh,Sen Sok,Krang Thnong,,Warehouse,False,commercial,#warehouse for rent at sangkat Krang Thnong Sen Sok area ??rental : $3800/month negotiable - land size : 1605m2 - warehouse size  1605m2 - office - 2 baths,11.58376749,104.833585,1123500.0
