Unnamed: 0,id,price_display,bedrooms,bathrooms,land_area,information,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,source_url,language,latitude,longitude
3841,247895,430000,3,4,70,"This flat with 3 bedrooms and 4 bathrooms is now available for sale. With a building size of 5m x 14m and a land size of 7m x 18m, it provides generous space for living or business needs. The flat spans two floors, offering flexibility and comfort. Situated in a highly convenient area, this property is just a 5-minute walk to the Russian Market, an international school, and a vibrant commercial area. You’ll also find nearby coffee shops, supermarkets, and restaurants, making it an ideal choice for families or professionals seeking convenience and accessibility. This flat is a practical option for those looking to settle in or invest in a prime Phnom Penh location. Don’t miss out—contact us today to learn more or schedule a visit! Key Features: - Property Type: Flat - Availability: For sale - Bedrooms: 3 - Bathrooms: 4 - Building Size: 5m x 14m - Land Size: 7m x 18m - Total Floors: 2 - Nearby: Russian Market, international school, commercial area, coffee shops, supermarket, restaurant",Phnom Penh,Chamkarmon,Toul Tum Poung 1,Flat,FALSE,residential,https://www.realestate.com.kh/247895/,en,11.537783,104.920232
3878,248173,200000,2,2,70,"This 70sqm condo on the 24th floor offers a comfortable and modern living space, perfect for families or professionals. The unit is fully furnished , allowing you to move in immediately or rent it out without additional setup. The condo features 2 bedrooms , 2 bathrooms , and a functional kitchen designed for convenience. Its east-facing orientation ensures plenty of natural light in the mornings, creating a fresh and welcoming atmosphere. This is a great opportunity for those seeking a stylish and practical home or a solid investment in a high-rise location. Contact us today for more details or to arrange a viewing! Key Features: - Floor: 24th - Net size: 70sqm - Fully furnished - 2 bedrooms, 2 bathrooms , 1 kitchen - Orientation: East",Phnom Penh,Chamkarmon,BKK 1,Condo,FALSE,residential,https://www.realestate.com.kh/248173/,en,11.537783,104.920232
202,221816,299000,,,70.17,"Flat house in Daun Penh behind Royal Palace for sale - Price $299,000 Negotiate - House size 70.17m2 - Transfer hard title - Can run business",Phnom Penh,Daun Penh,Chey Chumneah,Retreat,FALSE,residential,https://www.realestate.com.kh/221816/,en,11.57561,104.92025
3551,156387,330000,,,70.48,"Two bedroom for sale in bkk1 Sale Price:$330,000 Rental fee 1000$ 2bedrooms 2bathrooms 11th floor net area:70.48sqm One Car Parking hard title Facility:Swimming. Gym",Phnom Penh,Chamkarmon,BKK 1,Condo,FALSE,residential,https://www.realestate.com.kh/156387/,en,11.55067274,104.9277684
2011,217975,199000,5,4,70.5,"Flat (2 floors) down from Tep Phon street, near Samnang 12 market and Monk hospital, need to sell urgently. * Price only: $ 199,000 (negotiable) *This price includes transfer of title * Land size: 4.7m x 15m * House size: 4.7m x 14m * 1 meter of front land left * 5 bedrooms and 4 bathrooms * home facing direction: north - Location: 400m from Samnong Market 12, 700m from Sangkat Tek Laork 3, 500m from Monk Hospital and 250m from Tep Porn Road. - Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",Phnom Penh,Toul Kork,Tuek L'ak 2,Retreat,FALSE,residential,https://www.realestate.com.kh/217975/,en,11.562248,104.898461
528,229825,95000,2,2,71,"- Address: Commune Preaek Lieb , District  Chroy Changva , Phnom Penh - Size: 71m2 - Price : $12,000",Phnom Penh,Chroy Changvar,Preaek Lieb,Condo,FALSE,residential,https://www.realestate.com.kh/229825/,en,11.589674,104.925654
2057,141333,90000,1,1,71,"One Bedroom apartment for sale in Boeung Kak-1, Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Toul Kork,This property is available for lease and is suitable for professionals to stay close to the center of PHNOM PENH is a prestigious location. Price 90000$ (Negotiate) Parking Car Pool&Gym 60% finance from bank 40% pay and start living Currently rent 500$ per month This is a very good investment in Cambodia Property ID : DP00365",Phnom Penh,Toul Kork,Boeung Kak 1,Apartment,FALSE,residential,https://www.realestate.com.kh/141333/,en,11.57,104.89
2169,247475,92625,1,1,71.25,"This fully furnished studio offers a generous 71.25m² of net living space, located on the 14th floor with stunning views. The unit includes 1 bedroom , 1 bathroom , a well-equipped kitchen , and a comfortable living room . Enjoy modern amenities such as hot and cold water, a washing machine , and access to shared facilities, including a pool , gym , and elevator . The property is secured with 24-hour security , ensuring peace of mind. Utilities are affordable, with water at $0.60/m³ and electricity at $0.19/kWh . Whether you’re looking to buy or rent, this studio is perfect for those seeking a blend of comfort and convenience. Contact us today to learn more or schedule a viewing! Key Features: - 71.25m² fully furnished studio on the 14th floor - 1 bedroom, 1 bathroom, kitchen, and living room - Access to pool, gym, and elevator - 24-hour security - Utilities: $0.60/m³ (water), $0.19/kWh (electricity)",Phnom Penh,Toul Kork,Boeung Kak 2,Studio,FALSE,residential,https://www.realestate.com.kh/247475/,en,11.572623,104.89913
758,212909,150000,4,5,71.4,"Business house for rent in Borey Peng Huoth Boeung Snor - Rental price: 150,000 $ (Negotiable) Borey plan - Land size: 4.2mx17m - House size 4.2mx10m - 4 bedrooms - 5 bathrooms - Fully furnished - North direction",Phnom Penh,Chbar Ampov,Nirouth,Shophouse,FALSE,residential,https://www.realestate.com.kh/212909/,en,11.52,104.95
2449,223399,125000,4,5,71.4,"Business house (SH-D) near Commercial building in Borey Peng Huoth, Boeung Snor (Eco-sunrise) urgently needed for sale * Price only: $ 125,000 (Negotiable) * This price includes transfer of ownership * Land size: 4.2m x 17m * House size: 4.2m x 10m * The rest of the land is 5m in front and 2m behind the land * 4 bedrooms and 5 bathrooms * House facing: North ??? Location: 7 minutes from the bridge Chbar Ampov, near National Road 1 => Civilized, safe, comfortable and full of big projects, markets and condos => Can pay by bank installment for 20 years, but need to pay 30% of the house price in advance .",Phnom Penh,Chbar Ampov,Nirouth,Shophouse,FALSE,residential,https://www.realestate.com.kh/223399/,en,11.52928,104.941454
2670,241743,128000,4,5,71.4,"- Address: Commune Veal Sbov, District  Chbar Ampov, Phnom Penh - Land area : 4.2m x 17m - Building area : 4.2m x 10m - bedroom ( s ) : 4 -\bathroom : 5 - Floors ( s ) : 2 - Price : $ 128000 - ID :  KEY-18824",Phnom Penh,Chbar Ampov,Veal Sbov,Flat,FALSE,residential,https://www.realestate.com.kh/241743/,en,11.52928,104.941454
2986,243772,130000,4,5,71.4,"Looking for a comfortable and convenient home in Phnom Penh? Look no further than this spacious LV Link Villa , strategically located in Borey Peng Huoth Beoung Snor Eco Romance . With a generous land size of 4.2m x 17m and a well-designed house size of 4.2m x 10m across three floors , this property offers ample space for your family to thrive. Enjoy the convenience of hard title deed ownership with transfer fees included , ensuring a hassle-free transaction. This south-facing villa comes furnished with essentials like 4 air conditioners and curtains , making move-in a breeze. Benefit from the villa's practical layout featuring 4 bedrooms , 5 bathrooms , a spacious living room , and a modern kitchen , perfect for both daily living and entertaining guests. Situated near prominent landmarks such as Southbridge International School, parks, sports centers, and shopping malls, everything you need is within reach. Don't miss out on this opportunity to own a quality home in a prime location. Contact us today to schedule a viewing! Key Features: • Land size: 4.2m x 17m • House size: 4.2m x 10m • Total floors: 3 (E0, E1, E2) • Deed type: Hard title • Transfer fee: Included • Facing: South • Furniture: 4 ACs + Curtains • Bedrooms: 4 • Bathrooms: 5 • Living room: 1 • Kitchen: 1 • Gated community • Just 2.5km from Chbar Ampov bridge and market",Phnom Penh,Chbar Ampov,Veal Sbov,Unit,FALSE,residential,https://www.realestate.com.kh/243772/,en,11.522551,104.96247
2994,243474,130000,4,5,71.4,"Located in Borey Peng Huoth, Boeung Sno, National Road 1, Econ Romance, you are only a 5-minute drive from Koh Norea Riverside or Koh Pich and 10 minutes from the Independence Monument. This house has a total land area of 71.4 square meters and a house size of 4.2m x 10m, 3 floors, in particular, there are up to 4 bedrooms, 5 bathrooms and have a parking lot, luxury residence in the city for comfortable living and perfect for small or big families. Don't miss out on the chance to own a prestigious property in Borey PENG HOUTH, Boeung Sno, National Road No.1, one of Phnom Penh's most coveted neighborhoods.",Phnom Penh,Chbar Ampov,Veal Sbov,Unit,FALSE,residential,https://www.realestate.com.kh/243474/,en,11.5065801,104.9670146
2999,244862,130000,4,5,71.4,"This shophouse offers a fantastic opportunity for both living and investment in a prime location. The property features a land size of 4.2m x 17m and a house size of 4.2m x 10m , spread across 3 floors (E0, E1, E2) . The deed type is Borey title , and the property faces south . Inside, you will find 4 bedrooms , 5 bathrooms , a living room , and a kitchen . The property is conveniently located near Southbridge International School, Garden, kids' playground, PH Euro Park, Eco Park, The Platinum Sport Center, General Department of Identification building, The Park Community Mall, and a PTT Gas Station. It is just about 2.5km from Chbar Ampov Bridge and Market . This property is perfect for a comfortable living space or as a smart investment asset in a well-connected area. Don't miss this chance—contact us today for more details! Key Features: • Shophouse for sale • Land size: 4.2m x 17m • House size: 4.2m x 10m • 3 Floors (E0, E1, E2) • Borey title • South-facing • 4 Bedrooms • 5 Bathrooms • 1 Living room • 1 Kitchen • Nearby attractions and amenities in Borey Peng Huoth Beoung Snor • Just 2.5km from Chbar Ampov bridge and market",Phnom Penh,Chbar Ampov,Nirouth,Shophouse,FALSE,residential,https://www.realestate.com.kh/244862/,en,11.522551,104.96247
3018,245912,170000,4,5,71.4,"This shophouse is ideal for living or business. It has a land size of 4.2m x 17m and a house size of 4.2m x 10m . The house has 3 floors (E0, E1, E2) and faces west. With 4 bedrooms and 5 bathrooms , this shophouse offers enough space for a large family or a small business. It also includes a living room, kitchen, and comes unfurnished , giving you the freedom to design the interior as you like. Located near key attractions like Southbridge International School, PH Euro Park, Eco Park, and The Park Community Mall, this property is perfect for those looking for convenience. It is about 2.5km from Chbar Ampov bridge and market , offering easy access to the city. Don’t miss out on this opportunity to own a shophouse in a prime location. Contact us today to arrange a viewing! Key Features: • Land size: 4.2m x 17m • House size: 4.2m x 10m • 3 Floors (E0, E1, E2) • Ownership can be transferred with the developer • West-facing • Unfurnished • 4 Bedrooms I 5 Bathrooms • 1 Living room I 1 Kitchen • Close to schools, parks, and shopping centers • 2.5km from Chbar Ampov bridge and market",Phnom Penh,Chbar Ampov,Veal Sbov,Shophouse,FALSE,residential,https://www.realestate.com.kh/245912/,en,11.522551,104.96247
3020,245745,140000,4,5,71.4,"This three-story link house LV is located in the quiet and green Borey Peng Huoth Beoung Snor Eco Romance community. The house has a land size of 4.2m x 17m and house size of 4.2m x 10m , providing plenty of space for comfortable living. It features 4 bedrooms and 5 bathrooms , making it ideal for families or those looking for a spacious home. The house is unfurnished , giving you the freedom to design and style it to your liking. It also comes with a hard title , ensuring secure ownership. Located in a south-facing direction, this property is near several attractions such as Southbridge International School, PH Euro Park, and The Park Community Mall. It???s only 2.5km from Chbar Ampov bridge and market , making daily commutes convenient. This house is a great option for both living and investment , thanks to its excellent location and solid structure Contact us today to schedule a viewing or for more details. Key Features: ??? Land size: 4.2m x 17m ??? House size: 4.2m x 10m ??? 3 Floors (E0, E1, E2) ??? Hard title (Transfer fee on negotiation) ??? South-facing ??? Unfurnished ??? 4 Bedrooms, 5 Bathrooms ??? 1 Living room, 1 Kitchen ??? Gated community ??? Nearby attractions like Southbridge International School, PH Euro Park, and The Park Community Mall ??? Just 2.5km away from Chbar Ampov bridge and market",Phnom Penh,Chbar Ampov,Veal Sbov,Unit,FALSE,residential,https://www.realestate.com.kh/245745/,en,11.522551,104.962474
3040,244612,150000,4,5,71.4,"This shophouse is perfect for living, business, or investment. It offers a comfortable space with a land size of 4.2m × 17m and a house size of 4.2m × 10m . The property features three floors (E0, E1, E2) and faces west , ensuring good natural light. Inside, you will find 4 bedrooms and 5 bathrooms , making it ideal for a family or a business setup. The property also includes a spacious living room and a well-designed L-shape kitchen . Located in a prime area, the shophouse is close to many amenities. Southbridge International School, PH Euro Park, Eco Park, and The Platinum Sport Center are nearby. There are also convenient facilities like a garden, kids playground, community mall, and a PTT Gas station. The property is about 2.5km from Chbar Ampov bridge and market, providing easy access to essential services and entertainment options. The deed type is change ownership with the developer . The management fee can be discussed later. This property is unfurnished , giving you the freedom to design it to your taste. Don't miss this opportunity! Contact us today to schedule a viewing. Key Features: • Land size: 4.2m × 17m • House size: 4.2m × 10m • Total floors: 3 (E0, E1, E2) • Facing: West • Deed type: Change ownership with developer • Management fee: Discuss later • Furniture: Unfurnished • Bedroom: 4 • Bathroom: 5 • Living room: 1 • Kitchen: 1 (L-Shape) • Just 2.5km from Chbar Ampov bridge and market",Phnom Penh,Chbar Ampov,Veal Sbov,Shophouse,FALSE,residential,https://www.realestate.com.kh/244612/,en,11.522551,104.96247
3044,247418,148000,4,5,71.4,"This modern 3-story LV villa is now available for sale, offering a great space for living in the Chbar Ampov area. The villa features 4 bedrooms, 5 bathrooms, 1 living room, and 1 kitchen, providing enough room for a family. It is currently unfurnished, allowing you to customize it to your taste. The property includes a land size of 4.2m x 17m and a house size of 4.2m x 10m, ensuring comfortable indoor and outdoor areas. The villa comes with a Borey title, and the transfer fee is included in the price. Located just 2.5km from Chbar Ampov Bridge and Market, it is close to popular amenities such as Southbridge International School, PH Euro Park, The Park Community Mall, and The Platinum Sport Center. Contact us today for more details or to arrange a viewing! Key Features: - 4 bedrooms, 5 bathrooms - 3 floors - Land size: 4.2m x 17m - House size: 4.2m x 10m - Deed type: Borey title (Transfer fee included) - Facing: North - Close to schools, parks, malls, and markets",Phnom Penh,Chbar Ampov,Veal Sbov,Villa,FALSE,residential,https://www.realestate.com.kh/247418/,en,11.522551,104.962474
