,address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
3050,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3051,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3052,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3053,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3054,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3055,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3056,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a8dfffff,Condo,residential,1650.0,72,118800.0,104.91160184391104,11.55386145441639,23250.0
3057,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Villa,residential,1826.23,52,94963.96,104.91792474065889,11.483798613203714,977.0
3058,Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Villa,residential,1826.23,52,94963.96,104.91792474065889,11.483798613203714,977.0
3059,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a03fffff,Land,commercial,800.0,48,38400.0,104.96280597186382,11.553106937381749,22.0
3060,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a03fffff,Land,commercial,800.0,48,38400.0,104.96280597186382,11.553106937381749,22.0
3061,Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,House,residential,6333.33,42,265999.86,104.89226331549442,11.575399862432121,13220.0
3062,Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,House,residential,6333.33,42,265999.86,104.89226331549442,11.575399862432121,13220.0
3063,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3064,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3065,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3066,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3067,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3068,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3069,Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,40,148760.40000000002,104.91806446996355,11.553014204050573,23250.0
3070,Phnom Penh,Sen Sok,Khmuonh,8865846f65fffff,Villa,residential,2124.53,80,169962.40000000002,104.87443873871408,11.574338560169585,3626.0
3071,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f65fffff,ServicedApartment,residential,1851.85,116,214814.59999999998,104.8671084663908,11.577884685826408,3626.0
3072,Phnom Penh,Por Sen Chey,Chaom Chau,88658461b1fffff,House,residential,901.44,110,99158.40000000001,104.85420507287895,11.517251025569324,5671.0
3073,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,114,79800.0,104.83487410268991,11.581183685236413,1887.0
3074,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,114,79800.0,104.83487410268991,11.581183685236413,1887.0
3075,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3076,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3077,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3078,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3079,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3080,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3081,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3082,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3083,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3084,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3085,Phnom Penh,Por Sen Chey,Chaom Chau,8865846aa9fffff,Condo,residential,4229.89,64,270712.96,104.91570913332217,11.568097929313167,16037.0
3086,Phnom Penh,Meanchey,Boeung Tumpun,8865846ac3fffff,Unit,residential,807.02,74,59719.479999999996,104.91617853955782,11.534317324160446,27697.0
3087,Phnom Penh,Meanchey,Boeung Tumpun,8865846ac3fffff,Unit,residential,807.02,74,59719.479999999996,104.91617853955782,11.534317324160446,27697.0
3088,Phnom Penh,Meanchey,Boeung Tumpun,8865846ac3fffff,Unit,residential,807.02,74,59719.479999999996,104.91617853955782,11.534317324160446,27697.0
3089,Phnom Penh,Meanchey,Boeung Tumpun,8865846ac3fffff,Unit,residential,807.02,74,59719.479999999996,104.91617853955782,11.534317324160446,27697.0
3090,Phnom Penh,Meanchey,Boeung Tumpun,8865846ac3fffff,Unit,residential,807.02,74,59719.479999999996,104.91617853955782,11.534317324160446,27697.0
3091,Phnom Penh,Russey Keo,Tuol Sangkae 1,88658468c1fffff,Villa,residential,1672.9,32,53532.8,104.89212489815412,11.59581541071141,3083.0
3092,Phnom Penh,Russey Keo,Tuol Sangkae 1,88658468c1fffff,Villa,residential,1672.9,32,53532.8,104.89212489815412,11.59581541071141,3083.0
3093,Phnom Penh,Russey Keo,Tuol Sangkae 1,88658468c1fffff,Villa,residential,1672.9,32,53532.8,104.89212489815412,11.59581541071141,3083.0
3094,Phnom Penh,Russey Keo,Tuol Sangkae 1,88658468c1fffff,Villa,residential,1672.9,32,53532.8,104.89212489815412,11.59581541071141,3083.0
3095,Phnom Penh,Chroy Changvar,Bak Kaeng,88658469ddfffff,Shophouse,residential,1429.95,114,163014.30000000002,104.91985645316696,11.642786685794634,3373.0
3096,Phnom Penh,Chamkarmon,BKK 1,8865846acdfffff,Condo,residential,3384.62,50,169231.0,104.93377205964742,11.530986079993207,5626.0
3097,Phnom Penh,Chamkarmon,BKK 1,8865846acdfffff,Condo,residential,3384.62,50,169231.0,104.93377205964742,11.530986079993207,5626.0
3098,Phnom Penh,Chamkarmon,BKK 1,8865846acdfffff,Condo,residential,3384.62,50,169231.0,104.93377205964742,11.530986079993207,5626.0
3099,Phnom Penh,Toul Kork,Boeung Salang,8865846ab7fffff,Apartment,residential,2128.69,92,195839.48,104.88742192628705,11.581066744370798,4071.0
3100,Phnom Penh,Toul Kork,Boeung Salang,8865846ab7fffff,Apartment,residential,2128.69,92,195839.48,104.88742192628705,11.581066744370798,4071.0
3101,Phnom Penh,Chbar Ampov,Nirouth,8865846a0bfffff,Shophouse,residential,3388.89,52,176222.28,104.96003492227655,11.543954551810021,1726.0
3102,Phnom Penh,Chbar Ampov,Nirouth,8865846a0bfffff,Shophouse,residential,3388.89,52,176222.28,104.96003492227655,11.543954551810021,1726.0
3103,Phnom Penh,Por Sen Chey,Kamboul,8865846e31fffff,Land,commercial,195.65,78,15260.7,104.78398800464991,11.531511184862566,762.0
3104,Phnom Penh,Por Sen Chey,Kamboul,8865846e31fffff,Land,commercial,195.65,78,15260.7,104.78398800464991,11.531511184862566,762.0
3105,Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Condo,residential,2500.0,60,150000.0,104.90317455732979,11.60222652313886,4612.0
3106,Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Condo,residential,2500.0,60,150000.0,104.90317455732979,11.60222652313886,4612.0
3107,Phnom Penh,Chroy Changvar,Preaek Ta Sek,88658469d7fffff,Unit,residential,1234.38,108,133313.04,104.90634388948311,11.651273486836592,1716.0
3108,Phnom Penh,Chroy Changvar,Preaek Ta Sek,88658469d7fffff,Unit,residential,1234.38,108,133313.04,104.90634388948311,11.651273486836592,1716.0
3109,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,104,20569.12,104.78594292088614,11.55512193801746,735.0
3110,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,104,20569.12,104.78594292088614,11.55512193801746,735.0
3111,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f15fffff,Shophouse,residential,1785.71,96,171428.16,104.82200729931769,11.566318074001853,1433.0
3112,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f15fffff,Shophouse,residential,1785.71,96,171428.16,104.82200729931769,11.566318074001853,1433.0
3113,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac9fffff,Condo,residential,1666.67,104,173333.68,104.9235370050025,11.52859116899697,22796.0
3114,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac9fffff,Condo,residential,1666.67,104,173333.68,104.9235370050025,11.52859116899697,22796.0
3115,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac9fffff,Condo,residential,1666.67,104,173333.68,104.9235370050025,11.52859116899697,22796.0
3116,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac9fffff,Condo,residential,1666.67,104,173333.68,104.9235370050025,11.52859116899697,22796.0
3117,Phnom Penh,Toul Kork,Boeung Kak 2,8865846abdfffff,Studio,residential,1300.0,102,132600.0,104.90154770456708,11.57352020520448,15107.0
3118,Phnom Penh,Toul Kork,Boeung Kak 2,8865846abdfffff,Studio,residential,1300.0,102,132600.0,104.90154770456708,11.57352020520448,15107.0
3119,Phnom Penh,Toul Kork,Boeung Kak 2,8865846abdfffff,Studio,residential,1300.0,102,132600.0,104.90154770456708,11.57352020520448,15107.0
3120,Phnom Penh,Daun Penh,Srah Chak,8865846aa1fffff,Land/Development,residential,4950.0,108,534600.0,104.90978255562175,11.577160158182236,9274.0
3121,Phnom Penh,Sen Sok,Khmuonh,88658468d7fffff,Land/Development,residential,1300.0,104,135200.0,104.87083555853681,11.593672615770322,4758.0
3122,Phnom Penh,Russey Keo,Tuol Sangke,88658469dbfffff,Condo,residential,1174.18,56,65754.08,104.90185516389654,11.637297780563566,2574.0
3123,Phnom Penh,Russey Keo,Tuol Sangke,88658469dbfffff,Condo,residential,1174.18,56,65754.08,104.90185516389654,11.637297780563566,2574.0
3124,Phnom Penh,Russey Keo,Tuol Sangke,88658469dbfffff,Condo,residential,1174.18,56,65754.08,104.90185516389654,11.637297780563566,2574.0
3125,Phnom Penh,Prek Pnov,Preaek Pnov,886580d243fffff,Villa,residential,2588.44,62,160483.28,104.85589016610179,11.650243794615474,2626.0
3126,Phnom Penh,Prek Pnov,Preaek Pnov,886580d243fffff,Villa,residential,2588.44,62,160483.28,104.85589016610179,11.650243794615474,2626.0
3127,Phnom Penh,Prek Pnov,Preaek Pnov,886580d243fffff,Villa,residential,2588.44,62,160483.28,104.85589016610179,11.650243794615474,2626.0
3128,Phnom Penh,Por Sen Chey,Kamboul,8865846e29fffff,Villa,residential,535.71,42,22499.82,104.81419630936018,11.52130233055706,557.0
3129,Phnom Penh,Por Sen Chey,Kamboul,8865846e29fffff,Villa,residential,535.71,42,22499.82,104.81419630936018,11.52130233055706,557.0
3130,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3131,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3132,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3133,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3134,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3135,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3136,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3137,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3138,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3139,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3140,Phnom Penh,7 Makara,Veal Vong,8865846aa9fffff,Condo,residential,1797.03,30,53910.9,104.91883858060058,11.5686303917676,16037.0
3141,Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab7fffff,Condo,residential,916.67,60,55000.2,104.88917626269361,11.584073453223883,4071.0
3142,Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab7fffff,Condo,residential,916.67,60,55000.2,104.88917626269361,11.584073453223883,4071.0
3143,Phnom Penh,Dangkao,Preaek Kampues,8865846067fffff,Shophouse,residential,1625.45,34,55265.3,104.91172349318693,11.461817486454182,391.0
3144,Phnom Penh,Chamkarmon,BKK 1,8865846ac5fffff,Condo,residential,1902.43,108,205462.44,104.92252616049866,11.545373947671981,13796.0
3145,Phnom Penh,Chamkarmon,BKK 1,8865846ac5fffff,Condo,residential,1902.43,108,205462.44,104.92252616049866,11.545373947671981,13796.0
3146,Phnom Penh,Chamkarmon,BKK 1,8865846ac5fffff,Condo,residential,1902.43,108,205462.44,104.92252616049866,11.545373947671981,13796.0
3147,Phnom Penh,Chamkarmon,BKK 1,8865846ac5fffff,Condo,residential,1902.43,108,205462.44,104.92252616049866,11.545373947671981,13796.0
3148,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,94,304117.26,104.93799732917309,11.532484748883675,8114.0
3149,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,94,304117.26,104.93799732917309,11.532484748883675,8114.0
3150,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,94,304117.26,104.93799732917309,11.532484748883675,8114.0
3151,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,94,304117.26,104.93799732917309,11.532484748883675,8114.0
3152,Phnom Penh,Chbar Ampov,Nirouth,8865846127fffff,Shophouse,residential,3235.29,94,304117.26,104.93799732917309,11.532484748883675,8114.0
3153,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3154,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3155,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3156,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3157,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3158,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3159,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3160,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3161,Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Condo,residential,2434.28,34,82765.52,104.91453340015069,11.562939073252608,39519.0
3162,Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Apartment,residential,1663.63,56,93163.28,104.91102534056499,11.534683399743717,27697.0
3163,Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Apartment,residential,1663.63,56,93163.28,104.91102534056499,11.534683399743717,27697.0
3164,Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Apartment,residential,1663.63,56,93163.28,104.91102534056499,11.534683399743717,27697.0
3165,Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Apartment,residential,1663.63,56,93163.28,104.91102534056499,11.534683399743717,27697.0
3166,Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Apartment,residential,1663.63,56,93163.28,104.91102534056499,11.534683399743717,27697.0
3167,Phnom Penh,Dangkao,Pong Tuek,8865846085fffff,Land/Development,residential,160.0,106,16960.0,104.8398535868627,11.455009476220535,1146.0
3168,Phnom Penh,Dangkao,Pong Tuek,8865846085fffff,Land/Development,residential,160.0,106,16960.0,104.8398535868627,11.455009476220535,1146.0
3169,Phnom Penh,Russey Keo,Chrang Chamres 2,88658468edfffff,Twin Villa,residential,1564.63,118,184626.34000000003,104.91219329080917,11.612985183557683,5598.0
3170,Phnom Penh,Russey Keo,Chrang Chamres 2,88658468edfffff,Twin Villa,residential,1564.63,118,184626.34000000003,104.91219329080917,11.612985183557683,5598.0
3171,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac5fffff,House,residential,5333.62,66,352018.92,104.92906215329431,11.541035370866867,13796.0
3172,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac5fffff,House,residential,5333.62,66,352018.92,104.92906215329431,11.541035370866867,13796.0
3173,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac5fffff,House,residential,5333.62,66,352018.92,104.92906215329431,11.541035370866867,13796.0
3174,Phnom Penh,Chamkarmon,Tonle Bassac,8865846ac5fffff,House,residential,5333.62,66,352018.92,104.92906215329431,11.541035370866867,13796.0
3175,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,House,residential,2171.43,52,112914.35999999999,104.90582934426413,11.550406053629862,26838.0
3176,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,House,residential,2171.43,52,112914.35999999999,104.90582934426413,11.550406053629862,26838.0
3177,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,House,residential,2171.43,52,112914.35999999999,104.90582934426413,11.550406053629862,26838.0
3178,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,House,residential,2171.43,52,112914.35999999999,104.90582934426413,11.550406053629862,26838.0
3179,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,House,residential,2171.43,52,112914.35999999999,104.90582934426413,11.550406053629862,26838.0
3180,Phnom Penh,Toul Kork,Boeung Salang,8865846a81fffff,House,residential,2171.43,52,112914.35999999999,104.90582934426413,11.550406053629862,26838.0
3181,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846107fffff,Unit,residential,3083.0,100,308300.0,104.92665062269005,11.505667605706913,2745.0
3182,Phnom Penh,Toul Kork,Tuek L'ak 2,8865846abdfffff,Villa,residential,3989.36,90,359042.4,104.89598061620588,11.571897942806327,15107.0
3183,Phnom Penh,Toul Kork,Tuek L'ak 2,8865846abdfffff,Villa,residential,3989.36,90,359042.4,104.89598061620588,11.571897942806327,15107.0
3184,Phnom Penh,Toul Kork,Tuek L'ak 2,8865846abdfffff,Villa,residential,3989.36,90,359042.4,104.89598061620588,11.571897942806327,15107.0
3185,Phnom Penh,Daun Penh,Srah Chak,8865846aa1fffff,Condo,residential,2310.8,46,106296.8,104.90742581964244,11.57353458218688,9274.0
3186,Phnom Penh,Meanchey,Boeung Tumpun 2,8865846a89fffff,Condo,residential,1155.96,42,48550.32,104.90753158603101,11.541583040088838,21669.0
3187,Phnom Penh,Meanchey,Boeung Tumpun 2,8865846a89fffff,Condo,residential,1155.96,42,48550.32,104.90753158603101,11.541583040088838,21669.0
3188,Phnom Penh,Meanchey,Boeung Tumpun 2,8865846a89fffff,Condo,residential,1155.96,42,48550.32,104.90753158603101,11.541583040088838,21669.0
