,address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude
1998,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846899fffff,3138.56,60,188313.6,104.85572380425664,11.596966995595183
1999,Phnom Penh,Chbar Ampov,Nirouth,8865846a59fffff,2324.5,114,264993.0,104.96808134277023,11.520310278522297
2000,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846c69fffff,567.06,118,66913.07999999999,104.80970371581276,11.5596096153263
2001,Phnom Penh,Pur SenChey,Kantaok,8865846e31fffff,223.24,84,18752.16,104.7922331584547,11.524845417332743
2002,Phnom Penh,Chbar Ampov,Preaek Pra,8865846121fffff,1936.95,50,96847.5,104.9340672721355,11.515075389864895
2003,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Muoy,8865846abdfffff,3761.96,44,165526.24,104.8949355766839,11.573891677773831
2004,Phnom Penh,Doun Penh,Srah Chak,8865846aabfffff,1602.06,94,150593.63999999998,104.90396121797393,11.574453489708251
2005,Phnom Penh,Dangkao,Dangkao,88658461c5fffff,957.89,112,107283.68,104.88943779404289,11.489584082085827
2006,Phnom Penh,Dangkao,Dangkao,88658461c7fffff,1682.83,96,161551.68,104.87929035992383,11.492016580536335
2007,Phnom Penh,Saensokh,Khmuonh,8865846d61fffff,2866.73,64,183470.72,104.83995392770092,11.62145637399683
2008,Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,88658468cbfffff,1570.13,114,178994.82,104.89155694905885,11.5853042902854
2009,Phnom Penh,Prampir Meakkakra,Veal Vong,8865846a8dfffff,3195.56,102,325947.12,104.91414093683916,11.55063056350671
2010,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468edfffff,1668.28,48,80077.44,104.91065069269341,11.616783851348442
2011,Phnom Penh,Chamkar Mon,Tuol Svay Prey Ti Pir,8865846a81fffff,2918.27,36,105057.72,104.90776544858076,11.549986251312609
2012,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a9dfffff,3575.42,40,143016.8,104.88622103660573,11.54453424567493
2013,Phnom Penh,Chbar Ampov,Nirouth,8865846a03fffff,3160.37,42,132735.54,104.95767258106248,11.545023807111347
2014,Phnom Penh,Chamkar Mon,Tonle Basak,8865846ac5fffff,2332.87,82,191295.34,104.92941836835483,11.543581364134804
2015,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Bei,8865846a87fffff,4178.4,50,208919.99999999997,104.90491814964,11.562041573216806
2016,Phnom Penh,Chbar Ampov,Nirouth,8865846a1bfffff,2049.58,34,69685.72,104.93640458705914,11.534550271562269
2017,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846105fffff,1716.5,88,151052.0,104.93718377400825,11.501176098826756
2018,Phnom Penh,Pur SenChey,Samraong Kraom,8865846c69fffff,553.27,68,37622.36,104.80825988564088,11.560455998910882
2019,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846c29fffff,390.09,120,46810.799999999996,104.78446518570017,11.578960235046361
2020,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a93fffff,609.43,90,54848.7,104.87415210161468,11.55408940777655
2021,Phnom Penh,Pur SenChey,Snaor,8865846c07fffff,634.16,78,49464.479999999996,104.77579666015836,11.571451428869535
2022,Phnom Penh,Chbar Ampov,Chbar Ampov Ti Pir,8865846a1bfffff,2152.77,30,64583.1,104.94041574313468,11.537977536086473
2023,Phnom Penh,Doun Penh,Srah Chak,8865846aa7fffff,1751.57,102,178660.13999999998,104.90788612821699,11.589062368090953
2024,Phnom Penh,Tuol Kouk,Boeng Salang,8865846a9dfffff,1959.04,80,156723.2,104.8949553234915,11.546394032288685
2025,Phnom Penh,Tuol Kouk,Phsar Depou Ti Pir,8865846aabfffff,1656.32,54,89441.28,104.90881574203891,11.566990067860836
2026,Phnom Penh,Prampir Meakkakra,Monourom,8865846aadfffff,3997.87,96,383795.52,104.91653064641152,11.576860923876367
2027,Phnom Penh,Mean Chey,Boeng Tumpun,8865846ad9fffff,882.17,56,49401.52,104.90048042392219,11.527891321202455
2028,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469d7fffff,1867.02,42,78414.84,104.90471709124076,11.644460493478729
2029,Phnom Penh,Pur SenChey,Kamboul,8865846e31fffff,199.0,102,20298.0,104.78477600842102,11.531877858866096
2030,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a0bfffff,3294.46,110,362390.6,104.96508598596076,11.537344893593408
2031,Phnom Penh,Chbar Ampov,Veal Sbov,88658478bbfffff,281.92,64,18042.88,104.9678218740897,11.495041170274298
2032,Phnom Penh,Russey Keo,Ruessei Kaev,8865846815fffff,1658.88,76,126074.88,104.92275053685101,11.606020194071004
2033,Phnom Penh,Russey Keo,Chrang Chamreh Ti Pir,88658468abfffff,2612.21,68,177630.28,104.884101002646,11.62712681489482
2034,Phnom Penh,Doun Penh,Phsar Thmei Ti Pir,8865846ae7fffff,1816.82,106,192582.91999999998,104.92387827126403,11.565464936228418
2035,Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae1fffff,3584.05,68,243715.40000000002,104.92865055022051,11.557753844668873
2036,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d1fffff,1548.55,38,58844.9,104.86945786374679,11.589536940860995
2037,Phnom Penh,Mean Chey,Chak Angrae Leu,886584613dfffff,3017.49,106,319853.94,104.92089203763126,11.51092949560879
2038,Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,88658468c9fffff,2128.12,100,212812.0,104.89463368465937,11.580958100055376
2039,Phnom Penh,Pur SenChey,Kakab,8865846f0bfffff,1704.07,110,187447.69999999998,104.83428120682532,11.552282464258438
2040,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,88658469dbfffff,925.85,74,68512.90000000001,104.90686006031261,11.631446695623262
2041,Phnom Penh,Chamkar Mon,Tonle Basak,8865846a15fffff,2096.68,112,234828.15999999997,104.94791861398474,11.55297940041328
2042,Phnom Penh,Doun Penh,Chakto Mukh,8865846ae5fffff,1663.03,112,186259.36,104.93434240966623,11.562493886833371
2043,Phnom Penh,Saensokh,Khmuonh,8865846891fffff,712.16,30,21364.8,104.85466181033564,11.60906555126064
2044,Phnom Penh,Chbar Ampov,Nirouth,886584612dfffff,1603.23,102,163529.46,104.9497459535496,11.52325753917651
2045,Phnom Penh,Chbar Ampov,Chbar Ampov Ti Pir,8865846127fffff,2269.18,70,158842.59999999998,104.93497299590452,11.528329620578269
2046,Phnom Penh,Dangkao,Dangkao,88658461e3fffff,1288.3,74,95334.2,104.87936509435335,11.507161341363668
2047,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846121fffff,1820.97,66,120184.02,104.93670565506085,11.51484647590698
2048,Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,1161.15,36,41801.4,104.88940184751728,11.43862225982611
2049,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a99fffff,5499.95,76,417996.2,104.8830683021483,11.538140962509893
2050,Phnom Penh,Tuol Kouk,Boeng Salang,8865846a81fffff,4032.9,92,371026.8,104.90800044706968,11.554247986070866
2051,Phnom Penh,Chbar Ampov,Nirouth,8865846a57fffff,3157.65,96,303134.4,104.9612387911105,11.531118237749272
2052,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846859fffff,4107.13,100,410713.0,104.9368792593372,11.575806192654982
2053,Phnom Penh,Mean Chey,Boeng Tumpun,8865846acbfffff,1475.71,106,156425.26,104.9146933097262,11.527275732797278
2054,Phnom Penh,Russey Keo,Chrang Chamreh Ti Muoy,88658468a9fffff,2046.52,80,163721.6,104.89047313016799,11.622006841354722
2055,Phnom Penh,Chamkar Mon,Tonle Basak,8865846a13fffff,3392.05,30,101761.5,104.93414618019091,11.541551504453972
2056,Phnom Penh,Chamkar Mon,Tumnob Tuek,8865846a81fffff,4176.14,74,309034.36000000004,104.90905143904774,11.55253966436665
2057,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d9fffff,1891.04,66,124808.64,104.8739094681437,11.585231304599159
2058,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f15fffff,1962.45,104,204094.80000000002,104.81908236896857,11.558006138299215
2059,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886580d369fffff,618.34,54,33390.36,104.9180827931343,11.713383006823934
2060,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,1967.69,84,165285.96,104.8872683300904,11.510030213360489
2061,Phnom Penh,Chamkar Mon,Boeng Trabaek,8865846ac7fffff,3819.72,94,359053.68,104.91452610879648,11.546949283228118
2062,Phnom Penh,Dangkao,Tien,88658460c5fffff,106.38,30,3191.3999999999996,104.85526200109537,11.437322152797984
2063,Phnom Penh,Pur SenChey,Samraong Kraom,8865846c29fffff,360.03,54,19441.62,104.79109355515972,11.579316670853682
2064,Phnom Penh,Pur SenChey,Snaor,8865846c2bfffff,272.83,60,16369.8,104.77836378036318,11.584948025395148
2065,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,1178.63,34,40073.420000000006,104.97090273064099,11.5298058956933
2066,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b7fffff,1716.37,32,54923.84,104.97572094955578,11.515093090054775
2067,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f67fffff,829.54,52,43136.08,104.86514086240976,11.578382942605849
2068,Phnom Penh,Doun Penh,Phsar Chas,886584685bfffff,1023.39,52,53216.28,104.93182022933524,11.571598263439173
2069,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846815fffff,1757.87,92,161724.03999999998,104.92696836932993,11.61040055141769
2070,Phnom Penh,Chbar Ampov,Chbar Ampov Ti Pir,8865846a13fffff,3571.26,98,349983.48000000004,104.9327047678136,11.547458518158209
2071,Phnom Penh,Tuol Kouk,Boeng Salang,8865846a81fffff,3227.12,80,258169.59999999998,104.90454371226784,11.553696586711514
2072,Phnom Penh,Chbar Ampov,Nirouth,8865846a0bfffff,3262.96,102,332821.92,104.95850673044599,11.53524219435063
2073,Phnom Penh,Russey Keo,Tuol Sangke,8865846819fffff,5271.98,60,316318.8,104.92188756814484,11.592003374450218
2074,Phnom Penh,Mean Chey,Chak Angrae Leu,8865846ac9fffff,1197.08,90,107737.2,104.92754584248502,11.531055066688358
2075,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,4134.32,52,214984.63999999998,104.86170388619584,11.494900754588604
2076,Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846ab1fffff,4095.99,68,278527.32,104.88718987939771,11.572677707481432
2077,Phnom Penh,Dangkao,Pong Tuek,8865846085fffff,180.61,60,10836.6,104.83149091642869,11.459468638433517
2078,Phnom Penh,Chamkar Mon,Tuol Svay Prey Ti Muoy,8865846a81fffff,2694.95,52,140137.4,104.90811473458216,11.556376243948634
2079,Phnom Penh,Pur SenChey,Chaom Chau,8865846e6bfffff,2312.05,104,240453.2,104.82179393189747,11.511373934719392
2080,Phnom Penh,Saensokh,Krang Thnong,8865846f23fffff,2383.89,36,85820.04,104.84124566246871,11.585587338228267
2081,Phnom Penh,Mean Chey,Chak Angrae Leu,8865846acdfffff,4039.52,32,129264.64,104.93414874200545,11.538604951358439
2082,Phnom Penh,Saensokh,Tuek Thla,8865846f6dfffff,2028.08,86,174414.88,104.87676796417537,11.56969659782779
2083,Phnom Penh,Russey Keo,Tuol Sangke,88658468c1fffff,2344.63,108,253220.04,104.8970005230315,11.597095763727248
2084,Phnom Penh,Doun Penh,Srah Chak,8865846aadfffff,3242.38,34,110240.92,104.91865202084047,11.571489009713005
2085,Phnom Penh,Tuol Kouk,Phsar Depou Ti Pir,8865846aabfffff,1280.24,102,130584.48,104.90803750454067,11.565395319902299
2086,Phnom Penh,Pur SenChey,Kantaok,8865846e31fffff,190.1,84,15968.4,104.78861245591374,11.524350328072583
2087,Phnom Penh,Pur SenChey,Chaom Chau,8865846f55fffff,357.2,104,37148.799999999996,104.83678815763487,11.550370790608874
2088,Phnom Penh,Doun Penh,Chey Chummeah,8865846a33fffff,2502.73,70,175191.1,104.94257538126,11.5635779275997
2089,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f29fffff,2790.73,96,267910.08,104.85528905236538,11.577207194009542
2090,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461abfffff,2132.23,104,221751.92,104.86729536281638,11.52235770493309
2091,Phnom Penh,Chbar Ampov,Preaek Pra,8865846a59fffff,2027.98,68,137902.64,104.96219451484647,11.512880059397675
2092,Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847993fffff,1355.89,66,89488.74,104.99721576801686,11.535359298923359
2093,Phnom Penh,Chamkar Mon,Tonle Basak,8865846127fffff,1685.23,118,198857.14,104.93608642525278,11.52370597499063
2094,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Bei,8865846a83fffff,2453.36,32,78507.52,104.8925086716454,11.553487381213232
2095,Phnom Penh,Chamkar Mon,Phsar Daeum Thkov,8865846ac1fffff,4038.49,94,379618.06,104.91701156903886,11.532820870045743
2096,Phnom Penh,Chbar Ampov,Veal Sbov,88658478bbfffff,267.46,42,11233.32,104.97358800887707,11.495302712674906
2097,Phnom Penh,Saensokh,Khmuonh,886580d243fffff,2159.48,78,168439.44,104.85558911216356,11.656220772043246
2098,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468ddfffff,1514.78,46,69679.88,104.87953525621884,11.583800561874734
2099,Phnom Penh,Chbar Ampov,Nirouth,8865846a51fffff,2894.75,50,144737.5,104.96008957947433,11.523242941353605
2100,Phnom Penh,Pur SenChey,Kamboul,8865846c1bfffff,182.44,78,14230.32,104.75193278336032,11.556627028195452
2101,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Bei,8865846a87fffff,4317.81,120,518137.20000000007,104.90408443893779,11.560867561867289
2102,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846f1bfffff,202.73,116,23516.68,104.81471476859305,11.55293167998077
2103,Phnom Penh,Chbar Ampov,Preaek Pra,88658478b3fffff,1984.13,36,71428.68000000001,104.96916292161293,11.51336520814999
2104,Phnom Penh,Saensokh,Tuek Thla,8865846a91fffff,2270.59,88,199811.92,104.88118256034423,11.546773696568044
2105,Phnom Penh,Dangkao,Cheung Aek,8865846113fffff,1932.07,32,61826.24,104.89406547216112,11.48827387914203
2106,Phnom Penh,Doun Penh,Phsar Chas,8865846aadfffff,3892.58,32,124562.56,104.91901054688289,11.57829744700955
2107,Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae9fffff,6606.45,110,726709.5,104.93169122125136,11.55523727996453
2108,Phnom Penh,Dangkao,Dangkao,88658461e7fffff,808.15,102,82431.3,104.88759924289809,11.519554193271928
2109,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f15fffff,1675.02,72,120601.44,104.82194296144974,11.560618539215572
2110,Phnom Penh,Doun Penh,Chey Chummeah,8865846ae5fffff,1167.02,102,119036.04,104.93654380227142,11.562051911551979
2111,Phnom Penh,Chbar Ampov,Chhbar Ampov Ti Muoy,8865846125fffff,4774.62,110,525208.2,104.94240414489289,11.523425302461611
2112,Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846aa3fffff,3521.59,92,323986.28,104.90568333671501,11.58149264559744
2113,Phnom Penh,Russey Keo,Svay Pak,88658468abfffff,2447.92,108,264375.36,104.87887883860584,11.62325450298235
2114,Phnom Penh,Chbar Ampov,Preaek Pra,886584612dfffff,1434.67,82,117642.94,104.94403039713887,11.51589628750568
2115,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a51fffff,3298.99,104,343094.95999999996,104.96093143675625,11.524621829929496
2116,Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Muoy,8865846ac3fffff,1552.67,70,108686.90000000001,104.90999097001134,11.535486056405208
2117,Phnom Penh,Dangkao,Dangkao,88658461ebfffff,1371.86,42,57618.119999999995,104.88499473847699,11.504142110447912
2118,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846857fffff,1929.41,96,185223.36000000002,104.93443326438748,11.595211633929967
2119,Phnom Penh,Saensokh,Tuek Thla,8865846f69fffff,1929.96,48,92638.08,104.86817820876948,11.557916267594686
2120,Phnom Penh,Chamkar Mon,Tuol Tumpung Ti Pir,8865846a89fffff,1308.29,52,68031.08,104.91321153507252,11.542714359286162
2121,Phnom Penh,Praek Pnov,Kouk Roka,8865846f35fffff,598.88,116,69470.08,104.83171805747912,11.581168656850023
2122,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846839fffff,1047.0,118,123546.0,104.92653758835236,11.613916567092545
2123,Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Muoy,8865846ae3fffff,2641.11,30,79233.3,104.92336889218461,11.55741888656891
2124,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846e23fffff,2004.96,106,212525.76,104.80093202100065,11.533104247721186
2125,Phnom Penh,Chamkar Mon,Tonle Basak,8865846acdfffff,3944.09,54,212980.86000000002,104.92852339163636,11.53987883106678
2126,Phnom Penh,Doun Penh,Phsar Chas,8865846ae7fffff,4897.51,90,440775.9,104.92506112994029,11.565992473415495
2127,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846101fffff,2740.62,46,126068.51999999999,104.93041024373252,11.497595340359306
2128,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846983fffff,1485.72,42,62400.24,104.90868666694934,11.663944854164416
2129,Phnom Penh,Russey Keo,Tuol Sangke,88658468c9fffff,4521.21,48,217018.08000000002,104.8948102790933,11.581045222657075
2130,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,319.14,36,11489.039999999999,104.96816537760056,11.505176721768954
2131,Phnom Penh,Saensokh,Krang Thnong,8865846d49fffff,1084.38,58,62894.04000000001,104.83824177611154,11.59332922049187
2132,Phnom Penh,Dangkao,Roluos,8865846019fffff,597.3,114,68092.2,104.87219373584524,11.436234635009958
2133,Phnom Penh,Tuol Kouk,Boeng Kak Ti Muoy,88658468cbfffff,1933.7,40,77348.0,104.887823656936,11.589522294452594
2134,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a5dfffff,1666.17,94,156619.98,104.97319961002559,11.526620229762718
2135,Phnom Penh,Pur SenChey,Chaom Chau,8865846f57fffff,916.83,56,51342.48,104.83385218435883,11.544700663221475
2136,Phnom Penh,Saensokh,Tuek Thla,8865846f6bfffff,1379.35,114,157245.9,104.86150846521797,11.558904681803899
2137,Phnom Penh,Chamkar Mon,Tonle Basak,8865846ae1fffff,2938.69,80,235095.2,104.92450240790967,11.554884260045844
2138,Phnom Penh,Dangkao,Spean Thma,88658460e5fffff,1038.16,58,60213.280000000006,104.8574527427208,11.467270001734
2139,Phnom Penh,Prampir Meakkakra,Ou Ruessei Ti Muoy,8865846ae3fffff,1591.18,78,124112.04000000001,104.9187108206306,11.559977739204989
2140,Phnom Penh,Chbar Ampov,Veal Sbov,88658478b3fffff,1845.15,48,88567.20000000001,104.96625775074514,11.511524559625856
2141,Phnom Penh,Chbar Ampov,Preaek Pra,8865846127fffff,2696.66,48,129439.68,104.93253680778999,11.531799786066168
2142,Phnom Penh,Chamkar Mon,Tuol Svay Prey Ti Muoy,8865846a89fffff,2029.44,112,227297.28,104.91148004518173,11.543394421413428
2143,Phnom Penh,Dangkao,Prey Sa,8865846195fffff,117.8,84,9895.199999999999,104.84750716994964,11.503845433747722
2144,Phnom Penh,Doun Penh,Voat Phnum,8865846ae7fffff,2247.46,74,166312.04,104.9286247981415,11.564362473403591
2145,Phnom Penh,Chbar Ampov,Kbal Kaoh,8865846a49fffff,328.06,56,18371.36,104.98698808682794,11.521365287184018
2146,Phnom Penh,Doun Penh,Srah Chak,886584685bfffff,956.6,56,53569.6,104.92990177582315,11.579115809893665
2147,Phnom Penh,Praek Pnov,Kouk Roka,8865846d49fffff,702.81,120,84337.2,104.84031744025773,11.58787108304809
2148,Phnom Penh,Doun Penh,Boeng Reang,8865846ae7fffff,3134.89,46,144204.94,104.9273716305671,11.572157125741766
2149,Phnom Penh,Prampir Meakkakra,Veal Vong,8865846a85fffff,874.13,48,41958.24,104.90951396836797,11.55886302894279
2150,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,2480.31,82,203385.41999999998,104.88737318481364,11.511630546802886
2151,Phnom Penh,Chbar Ampov,Nirouth,8865846a1bfffff,1521.51,74,112591.74,104.93667205821315,11.534349895145812
2152,Phnom Penh,Chamkar Mon,Olympic,8865846a8dfffff,2104.29,82,172551.78,104.91091301193705,11.55825395486562
2153,Phnom Penh,Saensokh,Krang Thnong,8865846d61fffff,2541.66,116,294832.56,104.83956775012851,11.619877736511656
2154,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846f4dfffff,2979.23,32,95335.36,104.86872299191926,11.547579339760265
2155,Phnom Penh,Dangkao,Cheung Aek,886584611bfffff,3150.22,42,132309.24,104.90344087079288,11.488440278529067
2156,Phnom Penh,Pur SenChey,Chaom Chau,88658461b1fffff,892.08,84,74934.72,104.85518324320543,11.524969222140113
2157,Phnom Penh,Chbar Ampov,Nirouth,8865846a19fffff,1788.76,64,114480.64,104.94380577542861,11.528838205427975
2158,Phnom Penh,Saensokh,Khmuonh,88658468bbfffff,985.1,96,94569.6,104.86015863177127,11.61939721095898
2159,Phnom Penh,Tuol Kouk,Tuek L'ak Ti Muoy,8865846ab9fffff,1721.22,114,196219.08000000002,104.88885029892181,11.558532069557826
2160,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f6dfffff,2106.68,86,181174.47999999998,104.87336429871564,11.56093139498807
2161,Phnom Penh,Russey Keo,Ruessei Kaev,8865846815fffff,1832.39,116,212557.24000000002,104.92716143403386,11.60466799869298
2162,Phnom Penh,Russey Keo,Chrang Chamreh Ti Muoy,88658468a9fffff,1305.07,56,73083.92,104.89056260061932,11.630140745432373
2163,Phnom Penh,Chbar Ampov,Kbal Kaoh,88658478bbfffff,316.22,86,27194.920000000002,104.9729045682861,11.4982633732665
2164,Phnom Penh,Prampir Meakkakra,Mittapheap,8865846a85fffff,2286.55,56,128046.80000000002,104.91156351824817,11.559440478615576
2165,Phnom Penh,Pur SenChey,Kakab,8865846f4bfffff,768.12,108,82956.96,104.85037103867266,11.538408903815913
2166,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468c3fffff,2548.96,84,214112.64,104.88323114454305,11.598755230785617
2167,Phnom Penh,Saensokh,Tuek Thla,8865846ab3fffff,1607.14,114,183213.96000000002,104.88228396871372,11.572620675241264
2168,Phnom Penh,Pur SenChey,Chaom Chau,8865846e23fffff,1316.44,72,94783.68000000001,104.79875833149198,11.530326168124187
2169,Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Bei,8865846aebfffff,3191.11,110,351022.10000000003,104.92729064938304,11.554627292328753
2170,Phnom Penh,Doun Penh,Chakto Mukh,8865846ae3fffff,4397.14,58,255034.12000000002,104.91913635077876,11.55804152497494
2171,Phnom Penh,Saensokh,Tuek Thla,8865846f45fffff,977.44,48,46917.12,104.86148433439988,11.55176472862638
2172,Phnom Penh,Saensokh,Tuek Thla,8865846ab1fffff,2206.66,120,264799.19999999995,104.88527310488305,11.574740293282579
2173,Phnom Penh,Chbar Ampov,Preaek Pra,8865846125fffff,2603.58,90,234322.19999999998,104.94179067751149,11.52434864253491
