Koh_Norea_5_10km,Phsar_Chas_nearest,Phsar_kandal_nearest,address_line_2,address_locality,h_id_price_min,n_atm_in_1km_to_2km,n_atm_in_3km_to_5km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,price_per_m2
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,169.03
0.0,0.0,0.0,12.0,5.0,1128.26,4.0,140.0,0.0,2.0,2582.38
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,156.64
0.0,0.0,0.0,93.0,1.0,715.18,0.0,4.0,0.0,0.0,883.57
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,198.42
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,91.16
0.0,0.0,0.0,79.0,9.0,455.39,0.0,0.0,0.0,0.0,700.58
0.0,0.0,0.0,91.0,0.0,3017.34,28.0,399.0,5.0,10.0,4675.52
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,602.43
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,1.0,517.49
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,179.67
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,206.57
0.0,0.0,0.0,34.0,10.0,765.17,0.0,12.0,0.0,0.0,1244.47
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1114.57
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,236.48
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,16.0,0.0,1.0,2257.45
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,197.72
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,885.19
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,1.0,0.0,495.26
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,150.94
0.0,0.0,0.0,13.0,5.0,1899.58,24.0,312.0,2.0,8.0,2648.11
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,271.0,0.0,1.0,1913.03
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,530.31
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,581.13
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,301.47
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,175.42
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,654.97
0.0,0.0,0.0,81.0,0.0,2390.44,28.0,394.0,1.0,12.0,4835.45
0.0,0.0,0.0,20.0,9.0,856.89,0.0,4.0,0.0,0.0,1124.53
1.0,0.0,0.0,13.0,5.0,1899.58,16.0,225.0,1.0,8.0,2388.55
0.0,0.0,0.0,29.0,10.0,491.0,0.0,4.0,0.0,0.0,1086.88
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,0.0,1130.42
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,344.48
0.0,0.0,0.0,32.0,6.0,525.36,0.0,4.0,0.0,0.0,786.2
0.0,0.0,0.0,41.0,7.0,4995.64,234.0,72.0,12.0,44.0,5689.96
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,298.16
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,106.54
1.0,0.0,0.0,24.0,8.0,540.57,8.0,56.0,8.0,13.0,2381.88
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,566.06
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,536.96
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,159.12
1.0,0.0,0.0,45.0,10.0,1492.51,32.0,416.0,43.0,21.0,3231.96
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,296.61
0.0,1.0,1.0,56.0,4.0,6586.75,157.0,100.0,11.0,26.0,10701.64
0.0,0.0,0.0,63.0,2.0,465.53,0.0,16.0,0.0,1.0,1901.19
1.0,0.0,0.0,78.0,5.0,1549.48,24.0,357.0,8.0,16.0,3329.14
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,591.25
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,274.75
0.0,0.0,0.0,24.0,8.0,540.57,0.0,4.0,0.0,1.0,1739.83
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,924.0
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,402.64
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,166.16
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,148.94
0.0,0.0,0.0,79.0,9.0,455.39,0.0,0.0,0.0,0.0,713.21
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,174.0,5.0,5.0,3068.18
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,336.41
0.0,0.0,0.0,41.0,7.0,4995.64,299.0,64.0,21.0,45.0,5830.83
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,367.85
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,230.08
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,201.3
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,16.0,0.0,0.0,1952.62
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,378.8
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,451.41
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,1.0,1205.85
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,204.99
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,1.0,1346.77
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,247.88
1.0,0.0,0.0,15.0,8.0,1009.91,0.0,52.0,1.0,3.0,2167.86
1.0,0.0,0.0,83.0,11.0,2275.51,24.0,397.0,40.0,36.0,2275.51
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,557.25
0.0,0.0,0.0,6.0,7.0,2692.57,302.0,72.0,16.0,34.0,6138.59
1.0,0.0,0.0,63.0,2.0,465.53,16.0,334.0,1.0,1.0,2651.76
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,100.0,0.0,1.0,1732.0
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,188.06
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,175.29
0.0,0.0,0.0,20.0,9.0,856.89,0.0,32.0,0.0,1.0,1350.32
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,1143.08
0.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,446.63
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,117.27
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,596.3
0.0,0.0,0.0,32.0,6.0,525.36,0.0,4.0,0.0,0.0,899.62
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,209.7
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,424.81
0.0,0.0,0.0,24.0,8.0,540.57,8.0,56.0,5.0,11.0,2453.33
1.0,0.0,0.0,17.0,3.0,220.55,0.0,4.0,0.0,0.0,600.61
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1166.37
1.0,0.0,0.0,11.0,5.0,1321.63,126.0,252.0,12.0,54.0,3321.34
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,330.97
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,215.77
0.0,0.0,0.0,90.0,0.0,3213.81,230.0,72.0,20.0,50.0,5631.91
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,280.21
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,0.0,457.83
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,115.48
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,770.24
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,212.4
0.0,0.0,0.0,21.0,9.0,573.26,0.0,60.0,0.0,2.0,1275.19
1.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,1.0,0.0,351.44
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,175.31
1.0,0.0,0.0,66.0,2.0,241.3,4.0,56.0,2.0,1.0,701.8
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,436.05
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,33.42
0.0,0.0,0.0,24.0,8.0,540.57,0.0,4.0,0.0,0.0,1737.05
1.0,0.0,0.0,86.0,10.0,925.25,28.0,313.0,34.0,32.0,2863.6
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,238.23
1.0,0.0,0.0,17.0,3.0,220.55,0.0,4.0,0.0,1.0,565.42
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,417.78
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,239.71
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,1.0,1861.65
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1159.67
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,193.21
0.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,0.0,0.0,745.92
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,134.98
0.0,0.0,0.0,29.0,10.0,491.0,4.0,60.0,0.0,3.0,1456.59
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,534.21
1.0,0.0,0.0,87.0,0.0,2747.5,104.0,312.0,23.0,44.0,5346.33
0.0,0.0,0.0,4.0,0.0,5672.4,303.0,108.0,10.0,14.0,8169.98
0.0,0.0,0.0,16.0,1.0,1534.64,32.0,394.0,4.0,4.0,2325.99
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,690.93
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,457.18
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,322.67
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,995.81
0.0,0.0,0.0,35.0,7.0,2707.91,308.0,76.0,34.0,33.0,5264.23
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1137.78
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,700.89
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,757.92
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1608.19
0.0,0.0,0.0,30.0,9.0,857.44,0.0,91.0,1.0,5.0,1351.62
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,607.07
1.0,0.0,0.0,88.0,9.0,1427.43,52.0,310.0,8.0,50.0,2350.48
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,162.09
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,406.5
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,705.21
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,173.81
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,577.86
0.0,0.0,0.0,34.0,10.0,765.17,0.0,12.0,0.0,4.0,1346.38
1.0,0.0,0.0,71.0,9.0,506.86,4.0,392.0,2.0,8.0,2374.76
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,291.57
0.0,0.0,0.0,34.0,10.0,765.17,0.0,4.0,0.0,0.0,1144.09
0.0,0.0,0.0,21.0,9.0,573.26,0.0,12.0,0.0,2.0,1058.71
1.0,0.0,0.0,83.0,11.0,2275.51,129.0,211.0,26.0,35.0,4007.45
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,375.1
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,96.31
0.0,0.0,0.0,3.0,0.0,2803.44,103.0,243.0,9.0,19.0,4910.22
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,263.02
0.0,0.0,0.0,92.0,0.0,2909.01,167.0,209.0,13.0,41.0,5464.32
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,225.1
1.0,0.0,0.0,12.0,5.0,1128.26,4.0,32.0,0.0,0.0,2378.91
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,228.44
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,119.25
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,927.42
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,0.0,525.54
1.0,0.0,0.0,87.0,0.0,2747.5,155.0,205.0,53.0,32.0,5802.05
0.0,0.0,0.0,3.0,0.0,2803.44,220.0,92.0,20.0,30.0,5340.16
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,467.88
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,250.54
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,164.51
1.0,0.0,0.0,15.0,8.0,1009.91,0.0,20.0,0.0,1.0,2055.76
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,89.06
1.0,0.0,0.0,65.0,1.0,174.47,0.0,0.0,0.0,0.0,607.36
0.0,0.0,0.0,91.0,0.0,3017.34,20.0,361.0,4.0,10.0,4550.58
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,36.0,1.0,0.0,1504.77
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,275.41
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,261.47
1.0,0.0,0.0,28.0,1.0,196.17,0.0,4.0,0.0,0.0,513.84
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,12.0,0.0,2.0,1833.67
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,1.0,0.0,1733.66
1.0,0.0,0.0,67.0,1.0,56.41,0.0,4.0,0.0,0.0,435.92
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,1032.76
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,88.51
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,1.0,429.63
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,1254.87
0.0,0.0,0.0,63.0,2.0,465.53,0.0,4.0,1.0,0.0,1896.99
0.0,0.0,0.0,24.0,8.0,540.57,0.0,4.0,0.0,0.0,1520.21
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,507.21
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1583.96
0.0,0.0,0.0,18.0,4.0,2734.46,158.0,140.0,5.0,11.0,5672.22
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,175.91
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,451.4
0.0,0.0,0.0,21.0,9.0,573.26,0.0,24.0,1.0,1.0,1170.94
0.0,0.0,0.0,90.0,0.0,3213.81,212.0,101.0,24.0,48.0,5526.7
0.0,0.0,0.0,81.0,0.0,2390.44,301.0,138.0,9.0,11.0,6004.97
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,36.0,0.0,7.0,2056.73
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,708.96
0.0,1.0,1.0,56.0,4.0,6586.75,196.0,108.0,10.0,17.0,11237.79
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,203.88
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,144.29
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1226.63
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1294.08
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,419.75
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,535.89
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,162.85
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,275.82
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,221.1
0.0,0.0,0.0,61.0,1.0,351.44,0.0,24.0,0.0,1.0,966.95
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,486.27
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,498.62
1.0,0.0,0.0,86.0,10.0,925.25,4.0,113.0,12.0,23.0,2411.76
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,175.99
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,243.46
1.0,0.0,0.0,71.0,9.0,506.86,44.0,407.0,7.0,23.0,2824.31
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,559.99
1.0,0.0,0.0,35.0,7.0,2707.91,310.0,84.0,41.0,31.0,4455.15
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,717.67
0.0,0.0,0.0,16.0,1.0,1534.64,16.0,434.0,2.0,6.0,2300.86
0.0,0.0,0.0,87.0,0.0,2747.5,126.0,239.0,10.0,46.0,6111.65
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,252.33
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,12.0,0.0,5.0,2410.74
0.0,0.0,0.0,81.0,0.0,2390.44,296.0,108.0,10.0,12.0,6197.88
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,378.76
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,89.79
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,600.94
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,219.75
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,4.0,1.0,0.0,1656.43
0.0,0.0,0.0,45.0,10.0,1492.51,4.0,24.0,1.0,5.0,2382.97
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,176.34
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,282.61
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,208.81
0.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,0.0,1123.74
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,316.26
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,286.79
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,16.0,0.0,0.0,1872.99
1.0,0.0,0.0,78.0,5.0,1549.48,8.0,128.0,14.0,24.0,3012.36
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,367.32
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,475.84
1.0,0.0,0.0,22.0,2.0,1194.79,12.0,344.0,0.0,6.0,2361.15
1.0,0.0,0.0,49.0,11.0,3135.69,226.0,116.0,43.0,20.0,3702.44
0.0,0.0,0.0,11.0,5.0,1321.63,28.0,424.0,7.0,14.0,2891.31
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,198.82
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,315.43
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,93.97
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,189.19
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,118.33
1.0,0.0,0.0,42.0,7.0,4282.87,259.0,72.0,45.0,32.0,5458.86
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,721.12
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,228.29
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,517.94
0.0,0.0,0.0,63.0,2.0,465.53,0.0,20.0,0.0,2.0,1993.71
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,196.77
0.0,0.0,0.0,16.0,1.0,1534.64,16.0,374.0,1.0,6.0,2095.22
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1655.98
1.0,0.0,0.0,1.0,11.0,2380.29,20.0,430.0,3.0,23.0,4206.0
0.0,0.0,0.0,16.0,1.0,1534.64,80.0,365.0,7.0,11.0,2853.64
1.0,0.0,0.0,86.0,10.0,925.25,28.0,479.0,45.0,22.0,3238.96
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,204.95
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,185.14
0.0,0.0,0.0,13.0,5.0,1899.58,68.0,382.0,7.0,6.0,2828.6
1.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,1.0,768.47
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1217.41
1.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,1.0,0.0,607.76
0.0,0.0,0.0,10.0,0.0,2070.16,48.0,409.0,2.0,11.0,2070.16
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,430.59
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,154.25
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,533.2
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,230.89
0.0,0.0,0.0,66.0,2.0,241.3,0.0,4.0,0.0,1.0,665.48
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1702.28
1.0,0.0,0.0,49.0,11.0,3135.69,164.0,168.0,28.0,38.0,4329.26
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,285.03
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,356.32
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,380.01
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,1051.58
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,198.59
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1833.94
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,738.97
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,578.74
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,118.79
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,416.31
1.0,0.0,0.0,28.0,1.0,196.17,0.0,4.0,0.0,0.0,557.4
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,445.82
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,264.35
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,127.16
0.0,0.0,0.0,48.0,0.0,2054.11,28.0,393.0,3.0,11.0,4110.25
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,12.0,0.0,0.0,1492.51
0.0,0.0,0.0,24.0,8.0,540.57,0.0,16.0,0.0,1.0,2059.14
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,334.48
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,280.96
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,1.0,1210.1
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,0.0,0.0,0.0,1156.59
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,582.35
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1140.49
1.0,0.0,0.0,45.0,10.0,1492.51,12.0,131.0,8.0,31.0,3013.41
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,107.6
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,560.21
1.0,0.0,0.0,86.0,10.0,925.25,20.0,247.0,22.0,35.0,2700.64
1.0,0.0,0.0,66.0,2.0,241.3,4.0,56.0,2.0,1.0,708.49
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,211.95
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,216.26
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,103.88
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,1.0,0.0,507.44
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,434.2
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,1.0,472.46
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,1.0,1901.87
1.0,0.0,0.0,12.0,5.0,1128.26,4.0,40.0,0.0,1.0,2160.55
0.0,0.0,0.0,29.0,10.0,491.0,0.0,0.0,0.0,0.0,1021.44
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,697.23
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,1.0,0.0,1035.72
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,248.7
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,193.31
0.0,0.0,0.0,79.0,9.0,455.39,0.0,4.0,0.0,0.0,859.99
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,547.38
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,752.39
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,658.29
0.0,0.0,0.0,34.0,10.0,765.17,0.0,16.0,0.0,1.0,1205.94
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,740.66
1.0,0.0,0.0,1.0,11.0,2380.29,168.0,156.0,49.0,18.0,4998.54
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,194.78
1.0,0.0,0.0,2.0,11.0,2816.67,94.0,291.0,26.0,26.0,4242.47
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,1.0,677.45
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,12.0,0.0,0.0,2135.95
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,162.54
