address_locality,address_line_2,near_Koh_Pich_in_km,near_Bassac_Lane_in_km,near_Royal_Palace_in_km,near_Phnom_Penh_Airport_in_km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,n_primary_school_in_3km_to_5km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_resturant_in_1km,n_super_market_5km,n_super_market_in_1km_to_2km,n_bank_5km,price_per_m2
11.0,2.0,4.121933154901758,2.103696738949941,1.8344382718935448,8.017795511386488,26.0,82.0,34.0,30.0,28.0,2.0,106.0,28.0,182.0,3029.372910723711
0.0,5.0,3.062831332365589,1.1899676555820946,1.0277076492241906,7.985598964370626,23.0,81.0,37.0,45.0,35.0,7.0,100.0,38.0,168.0,5391.812815829177
0.0,87.0,4.08512122477193,1.8475707800776715,3.080783170864662,6.025046970268817,45.0,91.0,38.0,46.0,35.0,0.0,102.0,12.0,161.0,2826.5880064985363
7.0,41.0,2.928988654135052,2.0567104521327684,0.9956367657770911,8.034565995855157,27.0,85.0,35.0,31.0,34.0,7.0,104.0,38.0,173.0,3180.129809588472
0.0,81.0,1.00195222021147,0.0560678902802721,1.775056764949065,8.949973831421422,26.0,64.0,31.0,13.0,59.0,6.0,86.0,30.0,156.0,4061.304703126256
0.0,89.0,3.0182658302581014,1.215084198084006,2.154943578247062,6.959514932697728,28.0,84.0,34.0,53.0,34.0,1.0,102.0,33.0,164.0,4356.91651096289
0.0,81.0,1.775809373478313,0.8852131635147964,2.068489113246142,7.925911749328085,21.0,70.0,34.0,12.0,60.0,1.0,85.0,19.0,160.0,3879.363248024342
0.0,3.0,2.073294807618258,0.9694501289463304,1.0203701445820097,7.997659182966395,26.0,81.0,37.0,35.0,51.0,5.0,101.0,32.0,161.0,4403.663654668482
0.0,81.0,1.027479825687322,1.0315471379292005,2.063783308112435,9.173441231137652,26.0,57.0,28.0,10.0,52.0,3.0,83.0,26.0,148.0,6129.7687609008535
0.0,87.0,4.0263610933893705,2.013320759496716,1.901812800031696,7.0825768229691,31.0,89.0,31.0,32.0,29.0,0.0,107.0,17.0,162.0,5667.279558986616
0.0,5.0,1.153801315528761,0.1018285215167943,0.0056794107983962,8.82559268979985,29.0,73.0,34.0,14.0,58.0,17.0,97.0,35.0,164.0,3445.7019142786426
0.0,3.0,1.07863437120179,0.0,1.884421305121563,8.982928997199261,24.0,62.0,30.0,12.0,58.0,4.0,86.0,30.0,155.0,4068.749483947093
0.0,92.0,1.948051588091387,0.976233966488568,1.9737520499288188,8.042798682010009,25.0,78.0,35.0,15.0,64.0,12.0,95.0,29.0,163.0,4091.718099754528
0.0,81.0,1.035594123767932,0.8674051451395719,1.8836732320028235,10.193600491318051,28.0,50.0,25.0,10.0,39.0,0.0,81.0,23.0,150.0,4617.186717530443
0.0,81.0,3.167696852194785,1.1104036370772634,1.955892804403696,8.01579304883048,25.0,72.0,36.0,13.0,59.0,2.0,85.0,19.0,160.0,5525.718005304306
0.0,81.0,1.0413123568014442,0.0,0.9620596389262256,8.961059127631145,31.0,69.0,33.0,10.0,58.0,13.0,91.0,27.0,158.0,5113.547781796032
0.0,87.0,3.0672124962316336,1.908100536550716,1.869178986900418,6.911335888945429,30.0,85.0,37.0,43.0,38.0,0.0,105.0,27.0,163.0,4788.53872246058
7.0,94.0,2.94494976227871,1.890984031275207,0.8811094341700794,8.056968361051556,28.0,76.0,30.0,46.0,36.0,16.0,100.0,32.0,173.0,3349.316897999848
0.0,81.0,0.0456197830304344,1.1163878440578563,1.1499842610266249,9.958666625678214,35.0,50.0,27.0,12.0,37.0,5.0,83.0,17.0,153.0,5067.347625063224
7.0,6.0,2.955477092546752,1.0375780457034471,1.1228758742960705,7.996542360306762,23.0,83.0,34.0,33.0,29.0,4.0,104.0,41.0,173.0,4740.209798555138
0.0,87.0,4.078822620862714,1.99234888549595,1.9371114435655672,7.038830118158485,33.0,86.0,38.0,47.0,37.0,0.0,103.0,26.0,161.0,2025.1042545203195
0.0,3.0,1.063527495722591,0.0,0.9671275713087552,10.050261794557697,28.0,61.0,30.0,11.0,55.0,9.0,86.0,26.0,154.0,2351.758283966778
0.0,87.0,3.802285912959501,2.154595141492253,2.026849285969049,7.095580767401506,32.0,86.0,33.0,42.0,37.0,0.0,105.0,25.0,163.0,4372.0252924040215
0.0,81.0,0.1102624631174815,0.894566531226915,1.1862064985585057,10.028722036725876,35.0,57.0,32.0,13.0,44.0,7.0,86.0,25.0,159.0,5308.033969045846
0.0,81.0,0.9893556838627072,0.1626975439634686,0.1198424226840371,8.96959820438552,33.0,68.0,37.0,14.0,55.0,15.0,94.0,36.0,162.0,4790.149656405743
0.0,89.0,3.0068174885335663,0.9651647656878732,2.140724862673616,7.054970556453697,24.0,81.0,33.0,36.0,52.0,1.0,100.0,26.0,166.0,5173.109180224292
0.0,81.0,1.15990632505528,1.0717365197017348,2.1031028797878144,9.995443481971996,30.0,50.0,27.0,8.0,23.0,0.0,76.0,13.0,150.0,3136.177775387496
0.0,87.0,3.059189300722446,1.0006082225905684,2.122528546885252,7.923855124634909,26.0,83.0,34.0,42.0,47.0,2.0,101.0,32.0,164.0,3588.335539807573
0.0,81.0,0.1072292163840364,0.7695339798874967,2.094627873138568,10.93229088266005,32.0,48.0,27.0,9.0,22.0,0.0,79.0,15.0,150.0,3068.729752585068
0.0,89.0,2.977257711106515,0.9860321785934506,1.9513408405665784,7.136082259925884,28.0,81.0,33.0,50.0,37.0,1.0,102.0,33.0,164.0,2279.9021422484407
0.0,91.0,2.9389145383347555,1.9532800714917224,2.915210808122497,8.08966349114756,27.0,77.0,38.0,20.0,69.0,3.0,92.0,13.0,163.0,4973.069937193053
0.0,89.0,3.2209153834311683,2.1261964375001803,3.075304259559718,6.958996246420421,26.0,80.0,34.0,32.0,58.0,1.0,99.0,18.0,163.0,4858.192307695848
0.0,92.0,3.0574329551826462,0.9673092946599468,1.762647210792259,8.101689589307593,24.0,81.0,38.0,28.0,61.0,4.0,98.0,21.0,166.0,5326.176563624576
0.0,87.0,3.092900711905148,2.143444068001585,2.032984317328255,7.079619205177883,25.0,80.0,33.0,28.0,60.0,1.0,101.0,16.0,162.0,5428.189249242871
4.0,7.0,3.141474620185927,2.0609540846584933,0.0,8.94589042728054,29.0,69.0,30.0,36.0,49.0,59.0,97.0,24.0,166.0,4506.869578856436
0.0,92.0,2.3325720874397704,0.977756522868851,2.2596120929714583,8.18701783245941,25.0,79.0,34.0,16.0,66.0,6.0,93.0,26.0,162.0,3581.85019121232
0.0,89.0,2.0087721072877684,0.8214512625202847,1.1673395914805866,7.955825915888373,25.0,81.0,36.0,21.0,59.0,10.0,95.0,31.0,163.0,3417.863773548745
0.0,81.0,2.0493107301847613,1.071285507554805,2.929773956534019,8.010800305523647,26.0,67.0,32.0,11.0,61.0,1.0,83.0,18.0,160.0,5341.992451269346
0.0,81.0,0.0,1.9697570495465264,2.060527309031704,11.938485250358164,36.0,33.0,22.0,5.0,21.0,0.0,70.0,4.0,150.0,4548.369439419904
0.0,81.0,1.003740993463067,1.038743466822976,1.9301816981322848,10.008660553320524,29.0,46.0,24.0,8.0,24.0,0.0,75.0,12.0,151.0,3718.57862192934
0.0,91.0,2.8681928209403664,1.9762616594966933,2.8490500163182286,8.116130276739488,34.0,69.0,35.0,12.0,62.0,5.0,88.0,9.0,159.0,4713.21376568794
0.0,5.0,1.8456487977140807,0.3077777557908436,0.9379472402412146,8.083660689720134,29.0,80.0,39.0,27.0,52.0,15.0,97.0,36.0,169.0,3507.6145050833334
4.0,46.0,1.878391248666467,1.8323759360452208,0.0,9.986296457541686,32.0,61.0,33.0,13.0,64.0,29.0,95.0,25.0,164.0,3499.262221426227
0.0,3.0,2.024682458874447,0.043628160631836,0.8228765483101228,9.024497294883227,28.0,77.0,35.0,13.0,59.0,10.0,95.0,27.0,159.0,4329.757188934172
7.0,40.0,3.059432880067447,2.0100375357677462,1.2471914542555282,8.104408008640416,25.0,78.0,30.0,44.0,32.0,10.0,101.0,33.0,172.0,6615.402809617676
0.0,87.0,2.9961355676668187,2.038957097623993,3.1722275604044987,7.925177984752664,37.0,77.0,39.0,14.0,71.0,6.0,93.0,8.0,162.0,4231.395393678942
0.0,89.0,2.8437170845997164,1.135771307258879,1.96229852134636,7.972310366537749,23.0,76.0,39.0,15.0,64.0,2.0,88.0,21.0,159.0,2738.058413659281
0.0,81.0,0.0346435637209231,0.944140028986004,1.9444947202503355,11.041565075357518,29.0,45.0,25.0,7.0,23.0,0.0,75.0,11.0,149.0,2033.000550309872
0.0,81.0,0.0,0.8110132057335346,1.192077565798899,9.871448005132535,31.0,52.0,26.0,9.0,44.0,8.0,83.0,18.0,149.0,3006.3175775148425
4.0,46.0,3.0143057509505096,2.014424080106542,1.091236747786856,9.04063538496562,29.0,71.0,32.0,51.0,36.0,14.0,99.0,32.0,171.0,5413.356260076708
7.0,36.0,2.8394001879838875,1.9173718174886,0.9319344808012486,9.06243218164078,30.0,73.0,31.0,45.0,41.0,28.0,100.0,28.0,172.0,3951.4192964430654
0.0,81.0,0.0,0.89383853011913,2.111226652365465,11.075856184026964,32.0,40.0,24.0,8.0,21.0,0.0,77.0,7.0,148.0,5692.880121187944
0.0,87.0,3.093472331756145,2.0665080297378515,3.071087157728602,7.081332276991608,25.0,81.0,34.0,31.0,59.0,1.0,99.0,17.0,164.0,3957.546434859181
4.0,77.0,1.995975757388284,1.9429263579692653,0.0567021211748428,9.060066437776229,35.0,63.0,33.0,15.0,62.0,31.0,95.0,25.0,161.0,3902.290502903924
0.0,92.0,2.9432319739017503,1.203556830398997,2.10924483326712,7.031961201879752,27.0,83.0,33.0,47.0,39.0,1.0,100.0,33.0,162.0,4250.183540919218
0.0,90.0,4.0743321976418665,1.8675916038313007,1.8792594093147643,7.034524787884912,30.0,88.0,32.0,29.0,27.0,0.0,104.0,28.0,165.0,3721.593143870381
0.0,87.0,3.977829583379103,2.057345816491721,2.83161192556526,6.958453647326683,30.0,82.0,34.0,28.0,62.0,1.0,97.0,13.0,165.0,3876.673019473031
0.0,92.0,3.130940231903182,0.9691874550670836,2.05695090561676,7.991271002709497,25.0,84.0,36.0,41.0,48.0,2.0,103.0,30.0,163.0,3365.095792607812
4.0,56.0,3.05252020281849,1.8614994359980008,0.8751392299045473,8.183301645344649,27.0,76.0,31.0,47.0,31.0,9.0,99.0,29.0,180.0,8046.949324111466
0.0,91.0,1.8161605020880205,1.104054742499088,2.036530604272242,9.050678045156236,21.0,63.0,29.0,12.0,59.0,1.0,83.0,21.0,155.0,5968.256928959252
0.0,89.0,2.775875233892498,2.084018479308936,1.8227252910642824,7.025707474814548,24.0,80.0,32.0,31.0,59.0,4.0,100.0,20.0,162.0,4626.111227037488
0.0,91.0,3.0546688506847075,1.805997986197445,2.9635109818255487,7.992894446853048,32.0,64.0,34.0,11.0,62.0,3.0,85.0,9.0,154.0,3178.036129952041
7.0,94.0,2.0179456020163093,0.0,0.9428328326955316,8.811512079416543,28.0,80.0,41.0,30.0,47.0,15.0,99.0,38.0,168.0,3445.100344168656
0.0,4.0,2.091022310268471,0.925098573593518,1.905347273232396,9.08035964441455,23.0,60.0,27.0,11.0,55.0,5.0,82.0,27.0,154.0,6484.423088577059
4.0,77.0,3.159319166325719,1.8327831568983144,1.0162062224263364,8.965437018144323,32.0,64.0,33.0,28.0,53.0,40.0,96.0,25.0,164.0,3717.875239999096
7.0,6.0,3.1664680549675825,1.1230195504897411,2.092855309091914,7.886154732469111,25.0,81.0,38.0,30.0,57.0,3.0,102.0,29.0,165.0,4745.0634821987305
0.0,81.0,1.9587773126574608,1.077513309226208,2.206399402822808,8.855482325436219,24.0,60.0,30.0,11.0,55.0,4.0,81.0,21.0,149.0,4621.834672005996
0.0,90.0,3.0758363412982828,1.0899434588214627,2.0140821800030047,6.92941195183804,27.0,81.0,32.0,51.0,36.0,2.0,103.0,34.0,163.0,5500.991034976333
0.0,3.0,1.764588610416426,0.9457154268860108,0.9772639395634573,8.029457492451362,25.0,81.0,37.0,30.0,51.0,5.0,100.0,33.0,164.0,3732.1082318153385
0.0,81.0,0.0,0.8285819144833638,0.97701641709052,10.964994251135316,36.0,45.0,28.0,5.0,25.0,0.0,81.0,11.0,153.0,4303.454914059451
0.0,91.0,2.827763700360424,1.8940391135844183,3.046591670167856,8.094629073399739,34.0,73.0,38.0,13.0,63.0,6.0,88.0,9.0,160.0,3709.9184135610426
0.0,89.0,3.1005632881139595,1.071462489637832,2.07543638457842,7.937335833784699,23.0,80.0,38.0,27.0,59.0,4.0,97.0,21.0,164.0,3648.1132123647167
0.0,81.0,0.1259591733398461,1.114147902271895,2.2385862546251976,10.88399629971356,33.0,48.0,25.0,11.0,21.0,0.0,82.0,14.0,146.0,3759.333272678297
0.0,3.0,2.2302733934752683,0.0,1.971341591920696,8.99713440188336,29.0,74.0,37.0,12.0,61.0,14.0,92.0,29.0,165.0,4680.132843949771
0.0,5.0,1.0304688969008342,0.0,0.8850897453811188,9.040929148408154,34.0,72.0,39.0,13.0,54.0,9.0,94.0,36.0,165.0,6237.983817505729
0.0,81.0,0.1539278375276049,0.878201737235835,2.0910148913042264,10.962827445057403,33.0,44.0,27.0,8.0,22.0,0.0,82.0,9.0,147.0,4248.25892294822
0.0,81.0,0.2142564499396929,1.0943830122988811,1.0459099501867084,10.940500146821138,38.0,48.0,30.0,7.0,23.0,0.0,80.0,14.0,153.0,3893.684172041572
0.0,87.0,3.160674657936621,1.060757892741878,2.193506866212705,6.959985115499441,28.0,81.0,33.0,50.0,36.0,1.0,102.0,33.0,168.0,5525.098242133855
0.0,87.0,2.985153399004876,1.0943038168501835,2.982676407718197,7.892643601827016,26.0,76.0,38.0,15.0,65.0,2.0,90.0,15.0,159.0,4516.279537447792
0.0,91.0,2.939244695170168,1.96997179952,2.9593754177268927,7.868562787261231,33.0,68.0,34.0,12.0,61.0,2.0,88.0,10.0,159.0,3787.287625498858
0.0,89.0,1.848580703312418,0.9824894283853332,1.9491674871148104,7.882061398210039,23.0,73.0,38.0,17.0,61.0,1.0,89.0,24.0,165.0,3404.553475058529
0.0,81.0,2.209875493864201,1.2220694077213845,1.7792451380648098,8.92000446353556,26.0,63.0,29.0,12.0,59.0,7.0,85.0,28.0,154.0,3878.099957240916
7.0,42.0,3.0474567825389323,2.0426656986497043,1.1231293907530553,8.006421059326115,26.0,85.0,36.0,31.0,34.0,6.0,104.0,37.0,176.0,3723.160904513372
4.0,46.0,2.990545576402272,1.977666868350611,1.0638371522189418,8.998561487821037,34.0,59.0,32.0,27.0,55.0,40.0,93.0,34.0,168.0,5469.363884423356
0.0,91.0,2.8631866174996192,1.082818163125606,1.9607809076567084,8.114362077023642,26.0,78.0,40.0,15.0,69.0,2.0,89.0,20.0,166.0,4434.909105632189
7.0,6.0,1.968997678852704,1.1542588607479267,0.8742722899534381,8.148822965625744,26.0,80.0,37.0,30.0,52.0,5.0,99.0,32.0,164.0,4684.532341233746
4.0,18.0,0.9074415883098914,0.0,0.0,8.947527039495354,30.0,71.0,38.0,14.0,57.0,14.0,95.0,35.0,165.0,7372.839004490585
0.0,81.0,0.0,0.941876361524212,1.8998505060059343,10.993635823796248,33.0,42.0,25.0,7.0,23.0,0.0,81.0,8.0,149.0,3222.3573537012103
0.0,5.0,1.8886460409166312,0.0285114153327661,0.9504504048737852,9.031625958261667,27.0,79.0,37.0,13.0,62.0,20.0,97.0,36.0,168.0,5183.835158054626
0.0,81.0,1.2378372706370218,1.1439413648772931,1.9225959144124485,9.857817182003336,27.0,49.0,27.0,8.0,24.0,0.0,78.0,11.0,150.0,3826.942665713369
0.0,81.0,1.2294342606202229,1.1199170037087147,2.079283531898914,10.919899093365087,25.0,42.0,24.0,5.0,22.0,0.0,73.0,11.0,149.0,4450.71103271399
0.0,81.0,2.773018972517584,1.0431905490596398,2.8743191065626568,7.951051142723306,29.0,67.0,32.0,14.0,60.0,1.0,85.0,15.0,158.0,2013.461269439424
0.0,91.0,2.0684064326315985,0.8939448143242115,2.0052632106826844,8.808743080403367,24.0,59.0,29.0,10.0,55.0,3.0,83.0,26.0,151.0,4049.9662090992815
0.0,81.0,1.05263903054665,0.0,0.0519000845805316,9.970305017442472,36.0,62.0,35.0,14.0,55.0,16.0,90.0,36.0,167.0,3241.1660659434533
4.0,18.0,0.8567280346050763,0.0,0.0,9.067965124407763,32.0,69.0,35.0,14.0,58.0,18.0,94.0,34.0,164.0,5133.619677829058
4.0,18.0,2.1833828898017105,0.7669667348981104,0.1370808352545753,8.942944228531141,30.0,69.0,37.0,24.0,50.0,51.0,96.0,22.0,163.0,5927.157558372687
0.0,5.0,1.8069794866873148,0.0,1.0022978556231448,8.972251425354722,28.0,80.0,41.0,25.0,52.0,14.0,99.0,37.0,170.0,3805.3707531572127
7.0,94.0,4.30736733065699,2.0855806057051107,2.052351090294525,8.034990911312969,29.0,77.0,34.0,31.0,31.0,7.0,104.0,34.0,184.0,4271.5895237625655
0.0,81.0,0.8556718654734197,1.1647162146508363,2.0253346267838115,9.98992671450196,30.0,51.0,23.0,12.0,43.0,3.0,81.0,25.0,147.0,4573.136713831241
7.0,36.0,3.0699012638265897,2.0134329915720857,1.015400815152321,8.04464622853088,26.0,83.0,35.0,34.0,34.0,10.0,103.0,39.0,175.0,4181.369872610405
0.0,81.0,0.1799650610204983,1.3232109710819835,1.7575798981917623,11.024050801934925,37.0,42.0,25.0,6.0,25.0,0.0,81.0,8.0,154.0,3801.976127467886
0.0,89.0,3.947781032233338,2.0552426845960805,1.9989207032168017,7.120321440421586,30.0,86.0,31.0,33.0,35.0,0.0,105.0,23.0,165.0,5227.367902780785
0.0,3.0,1.014091851516219,0.0555298973191425,0.958351024243655,8.988481596743744,31.0,72.0,36.0,12.0,56.0,14.0,90.0,24.0,158.0,3905.032501813436
0.0,87.0,2.9803823381528183,1.8647189720874733,2.9146932107621115,7.888740993397728,33.0,65.0,33.0,11.0,63.0,4.0,87.0,7.0,153.0,4366.516852987743
0.0,89.0,3.030503121063505,0.8500976646581603,0.9246031854494382,8.05577074564928,25.0,83.0,40.0,49.0,38.0,2.0,104.0,37.0,171.0,5394.417124451848
0.0,89.0,3.0254223244585257,2.028108265327897,1.9537189252085223,7.0031065725136274,27.0,83.0,32.0,46.0,36.0,0.0,104.0,35.0,163.0,3887.56579364895
0.0,81.0,0.0145411153350782,1.047239628449454,2.037345636102484,10.908710857673132,32.0,50.0,27.0,9.0,23.0,0.0,81.0,16.0,148.0,3548.5379747998545
0.0,90.0,3.088617104233184,1.0418869249194522,2.0440551481562133,8.017777084223626,27.0,84.0,37.0,36.0,49.0,2.0,102.0,28.0,163.0,3379.615295785612
0.0,3.0,2.003570659972701,0.0,1.1599207124116433,8.004792395577725,25.0,80.0,35.0,18.0,61.0,10.0,95.0,30.0,164.0,4663.302380583449
0.0,92.0,3.155083335881547,1.0030966716865686,2.030454774386148,8.042153789288331,24.0,80.0,37.0,23.0,59.0,5.0,97.0,27.0,164.0,4566.840891921411
0.0,5.0,0.9731017660310096,0.0,1.263454017366454,8.909731197100893,31.0,71.0,36.0,12.0,56.0,13.0,93.0,26.0,159.0,5050.900514461976
0.0,89.0,1.965931109402324,0.91545817392534,2.0067774112495385,8.069452798507713,22.0,75.0,40.0,17.0,60.0,1.0,87.0,23.0,163.0,3610.9555826083074
0.0,5.0,1.9234237874066795,0.0,1.0090361486340569,9.048239222444762,28.0,79.0,40.0,27.0,52.0,15.0,99.0,39.0,169.0,4929.73829957432
4.0,14.0,2.0848162381917548,2.892611555373835,2.9000707342361225,12.82291534730639,27.0,21.0,21.0,3.0,18.0,0.0,61.0,0.0,103.0,5652.902233363811
0.0,5.0,2.003311595695616,1.106890722553649,1.0855162405961831,7.951005828511093,26.0,79.0,39.0,41.0,40.0,8.0,100.0,39.0,167.0,3792.871714116386
0.0,89.0,2.839029231289712,2.1742757052317048,3.1033528226290805,6.897477542859218,25.0,81.0,32.0,30.0,60.0,1.0,100.0,18.0,167.0,3538.395021562749
0.0,5.0,1.9921943692842312,0.0299378566684225,1.0616309595423536,8.945128652059758,29.0,81.0,39.0,21.0,59.0,17.0,97.0,35.0,171.0,5542.527062424991
4.0,7.0,1.9317970027975888,1.1013298473209447,0.0,9.911171398859326,38.0,62.0,37.0,12.0,64.0,50.0,94.0,26.0,163.0,3631.886971425936
0.0,5.0,2.205564116627263,0.1788727029255545,0.911256289220852,8.894109379246967,28.0,79.0,40.0,18.0,60.0,18.0,97.0,35.0,169.0,3014.742343226106
0.0,81.0,0.1121605963895925,1.1871933669870824,2.0918208306644304,10.985839019255303,33.0,38.0,20.0,6.0,24.0,0.0,80.0,8.0,149.0,5107.95851574984
0.0,5.0,2.010533154746646,0.0,0.985976046132549,7.9628553185088755,28.0,80.0,41.0,32.0,47.0,12.0,99.0,39.0,167.0,4653.879104231292
4.0,7.0,3.304235104124924,1.7984360412461995,0.9670485812519148,7.92472625466672,28.0,75.0,28.0,51.0,34.0,7.0,101.0,30.0,179.0,4431.609316362512
0.0,91.0,3.1476195270954963,1.9940723212232927,3.224394670741765,7.988209625857864,30.0,80.0,40.0,17.0,70.0,6.0,93.0,11.0,160.0,5425.5030318209565
0.0,5.0,2.060162565396706,0.1350537364349742,1.0385640271824883,8.005043489910435,29.0,82.0,39.0,25.0,55.0,16.0,97.0,34.0,170.0,2507.691384376068
7.0,41.0,2.888787768038807,2.0454814392783534,1.0203151894824969,8.00187375603271,29.0,77.0,30.0,46.0,34.0,10.0,101.0,31.0,181.0,6140.696457684577
7.0,36.0,2.9247075461099423,2.173949702474164,0.9806901679219518,8.132996563287277,26.0,82.0,35.0,33.0,34.0,8.0,103.0,40.0,175.0,3382.423895196063
0.0,81.0,1.1566673585061396,0.7503155795799671,1.94213628940082,9.958089481968214,30.0,50.0,24.0,11.0,38.0,1.0,81.0,23.0,148.0,3157.248633059031
0.0,89.0,3.06141343331051,2.060039418513116,1.980235226676736,6.977424419713517,27.0,82.0,32.0,45.0,36.0,0.0,104.0,35.0,162.0,1807.7062875885388
0.0,87.0,3.0263123229307034,0.759801510635164,1.992963459517523,7.95509455767194,25.0,83.0,37.0,40.0,47.0,2.0,100.0,30.0,163.0,3911.7786076431817
7.0,6.0,2.953956676591051,1.844195388559997,1.103654666245372,7.929054752030055,29.0,85.0,36.0,31.0,29.0,2.0,104.0,35.0,179.0,5713.289828709183
0.0,87.0,3.0016903843974165,2.2474565959235884,2.88061519638354,7.86258228416274,23.0,81.0,33.0,23.0,65.0,4.0,97.0,17.0,164.0,3708.9402017935895
0.0,89.0,3.2374927955574324,1.9080789447279616,2.0846265436699465,6.962241665864628,27.0,85.0,32.0,32.0,32.0,0.0,106.0,31.0,167.0,4901.223425425383
7.0,41.0,2.8233757260099,1.9590909137407828,1.1100538259758437,9.04534415938136,28.0,73.0,30.0,42.0,43.0,40.0,101.0,27.0,174.0,6356.935359988904
0.0,81.0,1.084210179115351,0.018729005535226,1.5470586501100176,9.953196116525552,35.0,63.0,34.0,13.0,54.0,13.0,91.0,36.0,163.0,3799.173867702325
7.0,42.0,3.021262203401106,0.8996002007235644,0.8865521948115379,7.949711840509458,23.0,83.0,37.0,45.0,34.0,5.0,100.0,37.0,172.0,3965.053707715761
4.0,46.0,2.11719310306185,0.8717650780422006,0.0542862997185047,9.175523501969083,29.0,70.0,32.0,29.0,49.0,72.0,99.0,26.0,165.0,5448.247114223045
7.0,41.0,1.916322479826512,0.0,0.0,9.044891957524047,26.0,78.0,39.0,29.0,49.0,14.0,100.0,35.0,168.0,4947.392479637485
7.0,6.0,1.955147631997132,0.9956813427531402,0.8453254560672291,8.006176277943577,25.0,78.0,39.0,43.0,39.0,9.0,100.0,40.0,167.0,4930.704513832728
7.0,41.0,2.1397859345777444,0.2008841534821406,0.0,8.97443981984808,30.0,78.0,39.0,32.0,47.0,14.0,99.0,30.0,170.0,5626.192224322183
0.0,87.0,2.8364317556891394,2.002228584093404,2.044318640652284,7.070595961864798,27.0,84.0,32.0,45.0,36.0,0.0,103.0,33.0,166.0,5306.607216184073
4.0,52.0,3.149722747152952,1.9847471566293569,0.7446948378408349,10.154713478677715,32.0,57.0,39.0,10.0,63.0,49.0,87.0,21.0,156.0,4095.479139130198
4.0,14.0,0.0,1.1834524587385709,1.1318619802746277,11.03847933657265,40.0,49.0,32.0,7.0,30.0,0.0,83.0,16.0,153.0,4262.0682170662185
0.0,90.0,1.763443890617114,1.000294680518776,0.9282887394605046,7.961569544371296,26.0,83.0,40.0,42.0,45.0,2.0,103.0,33.0,164.0,3663.2099104873846
0.0,81.0,1.8930030388483312,0.0282704555807431,0.1109614830544746,8.960396124767254,31.0,71.0,33.0,13.0,59.0,22.0,95.0,34.0,165.0,5135.897995446066
7.0,6.0,3.0739011356783377,0.9825828026667014,0.7239053369306544,7.914623827262675,24.0,81.0,39.0,42.0,39.0,8.0,99.0,39.0,168.0,3858.704211788617
0.0,5.0,1.1237990816765266,0.0,0.9902156708839724,8.931091610507373,34.0,73.0,39.0,13.0,56.0,10.0,93.0,34.0,164.0,4005.735430989405
0.0,89.0,1.8737675357810115,0.8069536557542223,0.9476337950119555,7.88606699929337,25.0,81.0,39.0,42.0,41.0,8.0,105.0,37.0,171.0,4634.888330675302
0.0,91.0,1.782479827877092,1.213397121115463,1.8901719774946608,7.945763873723572,24.0,81.0,36.0,23.0,57.0,6.0,98.0,31.0,164.0,4207.62327097693
0.0,4.0,1.9746759423336064,1.2021767266475931,2.210661656387216,7.940411776394963,22.0,75.0,39.0,17.0,61.0,1.0,88.0,23.0,164.0,5876.80812231817
0.0,81.0,1.143055091470284,0.0291422304827258,0.0308598789547013,9.926474252560096,35.0,65.0,36.0,11.0,57.0,36.0,93.0,37.0,165.0,5344.879428165884
0.0,90.0,1.8796631187512565,0.8168254417768197,0.9735448119565446,7.94882762774113,26.0,82.0,39.0,40.0,47.0,3.0,103.0,33.0,164.0,5508.432514033677
0.0,81.0,1.229213128449438,0.0,1.1311185985277648,9.958565277216696,30.0,63.0,31.0,10.0,55.0,7.0,88.0,23.0,153.0,5681.228458297438
4.0,7.0,1.868463844936849,1.07564841387688,0.2201165952943075,9.026082805684796,29.0,70.0,33.0,28.0,50.0,71.0,98.0,26.0,164.0,3089.98444995758
