id,information,type,province,price,land_size,price/m2,lat,long,translate
rl-121881779,"ID: #GTS425BIBBKK
ដីសម្រាប់លក់ នៅបឹងកេងកង
* ល្អសម្រាប់សាងសង់អាគារខ្ពស់,អាផាតមិន, ខុនដូ
នៅជិតតំបន់ទេសចរណ៍, ហាងអាជីវកម្មនិងនៅកណ្តាលតំបន់ពាណិជ្ជកម្ម…
* ទីតាំង៖ សង្កាត់បឹងកេងកង៣, ខណ្ឌបឹងកេងកង, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ៦,៥០០ ដុល្លារក្នុងមួយម៉ែត្រការ៉េ (ប្លង់រឹង)
* ទំហំដី៖ ១,៣១០ ម៉ែត្រការ៉េ
☎️ សម្រាប់ព័ត៌មានបន្ថែម៖ 085 336 777
🌍 https://rebrand.ly/536b7
សូមអរគុណ!
--------------
Land for sale at beong keng kang
Good location to buil high building, Apartment, Condo,
Near tourism site, Business shop and in the center of Business District etc.
* Location: beong keng kang3, beong keng kang, phnom penh
* Sale price: $6,500/m2 (hard title)
* Land size: 1,310 m2
☎️ For more information: 085 336 777
🌍 https://rebrand.ly/536b7
Thank you!
#Team_GT SHV (Mr. Teab Samnang)",LAND,Phnom Penh,6500.0,1310.0,4.961832061068702,11.547724,104.916984,"ID: # gts425bibbkk
Land for sale in BKK
* Good for construction of high buildings, apartments, condos
Near Attractions, Business Store and In Central Business Area ...
* Location: Boeung Keng Kang 3, Khan Bangkong 3, Khan Bang Keng Kang, Phnom Penh
* Sale Price: $ 6,500 per square meter (solid layout)
* Land size: 1,310 square meters
☎️ For more information: 085 336 777
🌍 https://reprand.ly/536b7
Thanks!
--------------
Land for Sale at Beong Kang Kang
Good Location to Buil High Building, Apartment, Condo
Near Tourism Site, Business Shop and In Intricess District etc.
* Location: beong kang3, beong kang kang, Phnom Penh
* Sale Price: $ 6,500 / M2 (Hard Title)
* LAND SIZE: 1,310 m2
☎️ FOR More Information: 085 336 777
🌍 https://reprand.ly/536b7
THANKY!
#Team_GT SHV (MrAB. TEAB Sammnang)"
rl-121499904,Whole apartment for rent. Have 11 rooms and 5 Floor,LAND,Phnom Penh,6000.0,122.5,48.97959183673469,11.539855,104.922094,Whole apollment for rent. HAVE 11 ROOMS and 5 Floor
rl-135230280,"- ឃ្លាំង សម្រាប់ លក់បន្ទាន់ & ជួល នៅព្រៃសរ 
• ទីតំាង សង្កាត់ព្រៃស ខណ្ឌដង្កោ ភ្នំពេញ
• តម្លៃជួល $5000/Month
• តម្លៃលក់ $1,500,000
• ទំហំដីសរុប 5000m²
• ទំហំឃ្លាំងសរុប 30m x 60m² ( 1,800m² )
• Office 15m x 50m
• សល់ខាងក្រោយ20m
• សល់ខាងមុខ20m
• សល់ចំហៀងម្ខាង5m
• ឃ្លំាងសាងសងអស់ប្រាក់ 650,000$
📍ទីតាំង /ល្អសម្រាប់ ស្តុកឥវ៉ាន់ បើករោងចក្រ ដេរសម្លៀកបំពាក់ កាបូប ស្បែកជើង
• Please contact me at: +85569601061",LAND,Phnom Penh,5000.0,5000.0,1.0,11.49669,104.863051,"- Warehouse for instant sale & rent in the Prey Sonor 
• Khan, Prey Sangkang, Khan Dangkan, Phnom Penh
• Price of $ 5000 / month
• $ 1,500,000 sales
• Total land size 5000m²
• A total of 30m x 60m² (1,800m²)
• Office 15m x 50m
• Left rest 20m
• The rest 20m
• Once left side 5m
• Building at $ 650,000 $
📍 Location / Good for Baggage Stockets Opening Factory Sewing Factories
• PLASE CONTACT ME AT: +8556960101010101"
rl-135315814,"ដីសម្រាប់ជួល⚡️ក្បែរសាលាប៊ែលធី ផ្លូវជាតិលេខ3 (ID: #D3367)
👉 តម្លៃ ៖ $5,000/Month (ចរចា)
👉 ទីតាំងល្អ​ នៅក្បែរសាលាប៊ែលធីផ្លូវជាតិលេខ៣ ពីផ្លូវជាតិលេខ3ប្រហែល៥០មែត្រ ជាតំបន់ជុំវិញដោយបុរីធំៗ និងសាលាអន្តរជាតិ។
👉 ទំហំដី ៖ 104m x 86m ប្លង់រឹង ៖ 7,035m²
👉 បែរមុខទៅទិសខាង ត្បូង
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,5000.0,8944.0,0.5590339892665475,11.529175,104.843868,"Land for rent ⚡️ near BELTEI School National Road No 3 (ID: # D3367)
👉 Price: $ 5,000 / Month (Negotiable)
👉 A good location near BELTEI School National Road 3 from National Road 3, about 50m in Borey Big and International School.
👉 Land size: 104m x 86m Hard Layout: 7,035m²
👉 Challenge to the south
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-135025354,"ដីនិងអាគារសម្រាប់ជួល⚡️នៅច្រកទល់មុខបុរីភ្នំពេញថ្មី ក្រុងតាខ្មៅ (ID:#D3304)
👉តម្លៃ ៖ $4,000/ Month (ចរចារ)
👉ទីតាំងល្អ នៅកណ្ដលក្រុង ជិតផ្សារកាច់ជ្រុង ជិតបុរីភ្នំពេញថ្មី ក្បែរផ្លូវជាតិលេខ២១ ល្អសម្រាប់បើក រាំងកាសាល KTV និងកន្លែងកំសាន្តគ្រប់ប្រភេទ។
👉ទំហំអាគារ ៖ 15m x 30m
👉អាគារមានបីជាន់ មានបន្ទប់22  និង35បន្ទប់ទឹក
👉ទំហំដីក្នុងប្លង់រឹង ៖ 2,676m²
👉ផ្ទះបែរមុខទៅទិសខាងជើង
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Kandal,4000.0,450.0,8.88888888888889,11.481382,104.944869,"Land and Buildings for Rent ⚡️ At Tap New Year, Takhmao New Takhmao (ID: # D3304)
👉 Price: $ 4,000 / Month (Negotiable)
👉 Good location near the city market near the new Borey Phnom Penh near National Road 21 for the opening of all kinds of KTV and all kinds of entertainment.
👉 Building Size: 15m x 30m
There are three rooms and 32 rooms and 35 bathrooms
👉 Land size in Hard Layout: 2,676m²
👉 Homes turn north
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-133004316,"𝐋𝐚𝐧𝐝 𝐟𝐨𝐫 𝐑𝐞𝐧𝐭 𝐢𝐧 𝐁𝐨𝐞𝐮𝐧𝐠 𝐊𝐚𝐤 𝐈𝐈
Rental price:$𝟑,𝟓𝟎𝟎 (Negotiable)
Land Total : 820m2
Features in downtown, land on both sides of the road, easy to do business, shops, pubs .....
Real Estate Agent Number: E-14-160
For more information
+ 📲 (+855) 99 666 726
+ 📲 (+855) 99 666 721
+ Telegram Chat: https://t.me/Heat_fujic21
+ Click to see the latest properties: https://t.me/c21fujicambodia
+ Website: https://fuji-realty-cambodia.com",LAND,Phnom Penh,3500.0,820.0,4.2682926829268295,11.581816,104.8988,"𝐋𝐚𝐧𝐝 𝐟𝐨𝐫 𝐑𝐞𝐧𝐭 𝐑𝐞𝐧𝐭 𝐑𝐞𝐧𝐭 𝐈𝐈 𝐈𝐈 𝐈𝐈
Rental Price: $ 𝟑, 𝟓𝟎𝟎 (Negotiable)
Land Total: 820m2
Features In Downtown, Land on Both Sides of the Roads of The Roads of The Roads of The Road, Easy to Do Business, Shop
Real Estate Number: E-14-160
For More Information
+ 📲 (+855) 99 666 726
+ 📲 (+855) 99 666 721
+ Telegram Chat: https://t.me/heat_fujic21
+ Click to See The Latest Properties: https://t.me/c21fujicambodia
+ Website: https://fuji-realty-cambodia.com"
rl-121314356,"ដីជួលលេីផ្លូវ 598 (ផ្លូវ ជា សុផារា):
- ទំហំដី: 20.0 ម x 60.0 ម (1,200 ម2)
- ទីតាំង Google: https://goo.gl/maps/tsq2d36RmM3nvPjk6
- តម្លៃជួល: 2.75 / ម2 ឬ 3,300$/ខែ 
- លេខទូរស័ព្ទ 012 381 108 (លោក វ៉ា វីរះ)
#LandForRent 
Land for RENT on street 598 (street Chea Sophara):
- Land size: 20.0m x 60.0m (1,200 m2)
- Google map: https://goo.gl/maps/tsq2d36RmM3nvPjk6
- Price: 3,300$/month
- Contact: 012 381 108 (Mr. Va Vireak) #LandForRent",LAND,Phnom Penh,3300.0,1200.0,2.75,11.615202,104.894648,"Landball 598 (Road, Sopharara):
- Land size: 20.0 m x 60.0 m (1,200m 2)
- Google Location: https://goo.gl/maps/tsq2D36rmm3nvpjk6
- Rental Price: 2.75 / m 2 or 3,300 $ / month 
- 012 381 108 (Mr. Wiville)
#LandForrent 
Land For Rent on Street 598 (Stret Chea Sophara):
- Land Size: 20.0m x 60.0m (1,200 m2)
- Google MAP: https://goo.gl/maps/tsq2d36rmm3nvpjk6
- PRICE: 3,300 $ / month
- Contact: 012 381 108 (Mr88 (Mr88 (Mr8) #landForrent) #landForrent"
rl-121319950,"Land for RENT on street 598 (street Chea Sophara): 
- Land size: 20.0m x 60.0m (1,200 m2) 
- Google map: https://goo.gl/maps/tsq2d36RmM3nvPjk6 
- Price: 3,300$/month 
- Contact: 012 381 108 (Mr. Va Vireak) 
#LandForRent
ដីជួលលេីផ្លូវ 598 (ផ្លូវ ជា សុផារា): 
- ទំហំដី: 20.0 ម x 60.0 ម (1,200 ម2) 
- ទីតាំង Google: https://goo.gl/maps/tsq2d36RmM3nvPjk6 
- តម្លៃជួល: 2.75 / ម2 ឬ 3,300$/ខែ 
- លេខទូរស័ព្ទ 012 381 108 (លោក វ៉ា វីរះ) 
#LandForRent",LAND,Phnom Penh,3300.0,1200.0,2.75,11.615195,104.894583,"Land For Rent on Street 598 (Stret Chea Sophara): 
- Land Size: 20.0m x 60.0m (1,200 m2) 
- Google MAP: https://goo.gl/maps/tsq2d36rmm3nvpjk6 
- PRICE: 3,300 $ / month 
- Contact: 012 381 108 (Mr88 (Mr88 (Mr. VA Vireak) 
#LandForrent
Landball 598 (Road, Sopharara): 
- Land size: 20.0 m x 60.0 m (1,200m 2) 
- Google Location: https://goo.gl/maps/tsq2D36rmm3nvpjk6 
- Rental Price: 2.75 / m 2 or 3,300 $ / month 
- 012 381 108 (Mr. Wiville) 
#LandForrent"
rl-121440230,"ដី ឬផ្ទះ លក់ នៅសង្កាត់បឹងកេងកង3
--------------------------------
តម្លៃ : $3,300/m2(ចចារ)(L-3362)
- ទំហំ :11m x 30m
- ប្លង់រឹង
- ទីតាំង : នៅបឹងកេងកង៣
- ទំនាក់ទំនងលេខ : 085 222 735 / 085 222 768 ( Mr jeudi )",LAND,Phnom Penh,3300.0,330.0,10.0,11.547724,104.916984,"Land or House Sold at Boeung Keng Kang 3
-----------------------------
Price: $ 3,300 / M2 (Ngot) (L-3362)
- Size: 11m x 30m
- Hard layout
- Location: In BKK 3
- Relation Number: 085 222 735/085 222 768 (Mr Jeudi)"
rl-135334523,"ដី-ឃ្លាំងសម្រាប់ជួល⚡️ក្បែរស្ពានលីយ៉ុងផាត់ ព្រែកតាសេក (ID: #D3382)
👉តម្លៃ ៖ $3,300/Month (ចរចា)
👉ទីតាំងល្អ ស្ថិតនៅលេីផ្លូវភ្លោះបេតុងធំ ក្បែរស្ពានលីយ៉ុងផាត់ ដីខ្នាតធំទូលាយ អាចធ្វេីជាឃ្លាំងស្តុក ឬ ជាចំណតឡានធំៗបាន។ 
👉ទំហំដី ៖ 35m x 222m
👉ទំហំឃ្លាំង ៖ 9.5m x 25m 
👉ប្លង់រឹង ៖ 7,790m²
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",LAND,Phnom Penh,3300.0,7770.0,0.4247104247104247,11.650272,104.88614,"Land - Warehouse for Rent ⚡️ near Lyon Phat Pat Bridge (ID: # D3382)
👉 Price: $ 3,300 / Month (Negotiable)
👉 A good location is located in the upper twenty-sea level near Lyon Phat Patt, wide space, can be stockpiled or a large car park. 
👉 Land size: 35m x 222m
√ Warehouse size: 9.5m x 25m 
👉 Hard layout: 7,790m²
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond"
rl-121424852,"ដីលក់ តម្លៃទាបជាងទីផ្សារ(L-3354)
តម្លៃ: $2,900/m2 (ចរចា)
នៅតំបន់កែវ ចិន្តា ក្នុងខណ្ឌជ្រោយចង្វា ។ អមទៅដោយទន្លេរ ល្អស្ងប់ស្ងាត់សម្រាប់អស់លោកដែលចង់សាងសង់គេហដ្ឋាន ឬអាគាផ្សេងៗ។
+ទំហំ: 30m x 70m
+ប្លង់: រឹង
+សម្រាប់ពត៍មានបន្ថែម:
085 222 759 / 069 993 667 (Mr.Panha)
Land for sale near Koe Chinda area in Chrouy Changva district. Along the river, environment good for building and house
+Landsize: 30m x 70m
+Tittle: Hard
+For more detail please call to Mr Panha
085 222 759 / 069 993 667",LAND,Phnom Penh,2900.0,,,11.589422,104.927091,"Land for sale lower market (L-3354)
Price: $ 2,900 / M2 (Negotiable)
In the Chenda area in Chroy Changva district. Accompanied by the river calm for those who want to build a variety of housing or events.
+ Size: 30m x 70m
+ Layout: Hard
+ For more information:
085 222 759/069 993 667 (MR.PANHA)
Land for Sale Near Koe Chinda Area Area Ara in Chouy Chouy Changva District. ALONG THE RIVER, Environment Priverment Good For Building and House
+ Landsize: 30m x 70m
+ Tittle: HARD
+ For More Detail Please Call to MR Panha
085 222 759/069 993"
rl-121789129,"ដីសម្រាប់លក់នៅសង្កាត់ភ្នំពេញថ្មី
* នៅជិតផ្សារអ៊ីអន, សាលារៀន, ផ្លូវចេញចូលងាយស្រួល
* ទីតាំង៖ សង្កាត់ភ្នំពេញថ្មី, ខណ្ឌសែនសុខ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ២,៥០០ ដុល្លារក្នុងមួយម៉ែត្រការ៉េ (ចរចារ) ប្លង់រឹង
* ទំហំ៖ ៤,០០០ ម៉ែត្រការ៉េ
* បែរទៅទិសខាងជើង
☎️ សម្រាប់ព័ត៌មានបន្ថែម៖ 095 933 777
🌍 https://rebrand.ly/c21mekong8d
សូមអរគុណ!
-----------------
Land for sale at sangkat phnom penh thmei
* Location: phnom penh thmei, sen sok, phnom penh
* Sale price: $2,500/m2 (negotiable) hard title
* Land size: 4,000 m2
* Direction: North
☎️ For more information: 095 933 777
🌍 https://rebrand.ly/c21mekong8d
Thank you!
#Team_Land (Mr. Nun Vearakboth)
#TLPPT26",LAND,Phnom Penh,2500.0,4000.0,0.625,11.57351,104.877057,"Land for sale in Sangkat Phnom Penh Thmey
* Close to Aeon Market, Schools, Easy Gateway Roads
* Location: Sangkat Phnom Penh Thmey, Khan Sen Sok, Phnom Penh
* Sale Price: $ 2,500 per square meter (negotiate) solid layout
* Size: 4,000 square meters
* Turn north
☎️ For more information: 095 933 777
🌍 https://reprand.ly/c21mekong8D
Thanks!
------------------
Land for Sale at Sangkat Phnom Penh Thomei
* Location: Phnom Penh thmei, sen sok, Phnom Penh
* Sale Price: $ 2,500 / M2 (Negotiable) Hard Title
* LAND SIZE: 4,000 m2
* Direction: North
☎️ FOR More Information: 095 933 777
🌍 https://reprand.ly/c21mekong8D
THANKY!
#Team_land (Mr. Nun VearApboth)
# Tlppt26"
