h3,population,geometry,index_right,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn
8865846da9fffff,378.0,"MULTIPOLYGON (((104.76691195853044 11.636505361375022, 104.76744129741017 11.64167737885268, 104.7631790447384 11.644736018296276, 104.75838738327568 11.642622546495819, 104.75785816347828 11.637450399190948, 104.76212048605123 11.634391853504892, 104.76691195853044 11.636505361375022)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846da7fffff,845.0,"MULTIPOLYGON (((104.75944586946888 11.652966716314722, 104.75997513586583 11.65813873865853, 104.75571243272604 11.661197454985704, 104.75092039337416 11.659084055342952, 104.7503912461037 11.65391190329998, 104.75465401904856 11.650853280590056, 104.75944586946888 11.652966716314722)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846da7fffff,845.0,"MULTIPOLYGON (((104.75944586946888 11.652966716314722, 104.75997513586583 11.65813873865853, 104.75571243272604 11.661197454985704, 104.75092039337416 11.659084055342952, 104.7503912461037 11.65391190329998, 104.75465401904856 11.650853280590056, 104.75944586946888 11.652966716314722)))",879,0.226703516837,0.00155932642625,Ponhea Pon,KH121102,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846da5fffff,906.0,"MULTIPOLYGON (((104.76850002177262 11.652021289024654, 104.76902940725657 11.657193181548754, 104.76476699927312 11.660251953196466, 104.75997513586583 11.65813873865853, 104.75944586946888 11.652966716314722, 104.76370834738219 11.649908038319703, 104.76850002177262 11.652021289024654)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846da5fffff,906.0,"MULTIPOLYGON (((104.76850002177262 11.652021289024654, 104.76902940725657 11.657193181548754, 104.76476699927312 11.660251953196466, 104.75997513586583 11.65813873865853, 104.75944586946888 11.652966716314722, 104.76370834738219 11.649908038319703, 104.76850002177262 11.652021289024654)))",879,0.226703516837,0.00155932642625,Ponhea Pon,KH121102,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846da3fffff,430.0,"MULTIPOLYGON (((104.7541248355092 11.645681130803435, 104.75465401904856 11.650853280590056, 104.7503912461037 11.65391190329998, 104.74559921988109 11.651798282562465, 104.74507015548569 11.646626003133202, 104.74933299815889 11.643567474075228, 104.7541248355092 11.645681130803435)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846da1fffff,714.0,"MULTIPOLYGON (((104.7631790447384 11.644736018296276, 104.76370834738219 11.649908038319703, 104.75944586946888 11.652966716314722, 104.75465401904856 11.650853280590056, 104.7541248355092 11.645681130803435, 104.75838738327568 11.642622546495819, 104.7631790447384 11.644736018296276)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d9dfffff,151.0,"MULTIPOLYGON (((104.74189609523437 11.615591455624738, 104.74242506645527 11.6207639834663, 104.73816230958977 11.623822286503605, 104.7333705119471 11.621707967864376, 104.73284165990037 11.61653531048589, 104.73710448631208 11.613477101274686, 104.74189609523437 11.615591455624738)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d99fffff,309.0,"MULTIPOLYGON (((104.73657559796246 11.608304447023569, 104.73710448631208 11.613477101274686, 104.73284165990037 11.61653531048589, 104.72804987565951 11.614420771576365, 104.72752110650144 11.609247987844961, 104.73178400238267 11.606189872494504, 104.73657559796246 11.608304447023569)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d8dfffff,979.0,"MULTIPOLYGON (((104.76532403509019 11.620989060396699, 104.76585332737103 11.626161202061908, 104.76159123000669 11.62921970890716, 104.75679977047888 11.627105980215951, 104.75627059727572 11.621933708716075, 104.7605327645126 11.618875295733218, 104.76532403509019 11.620989060396699)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d8bfffff,539.0,"MULTIPOLYGON (((104.75095006042673 11.614647361202998, 104.75147915078229 11.619819759387044, 104.74721668863707 11.622878117453926, 104.74242506645527 11.6207639834663, 104.74189609523437 11.615591455624738, 104.7461586270506 11.612533191419454, 104.75095006042673 11.614647361202998)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d89fffff,668.0,"MULTIPOLYGON (((104.76000355506193 11.613703027327269, 104.7605327645126 11.618875295733218, 104.75627059727572 11.621933708716075, 104.75147915078229 11.619819759387044, 104.75095006042673 11.614647361202998, 104.75521229745945 11.61158904211722, 104.76000355506193 11.613703027327269)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d87fffff,54.0,"MULTIPOLYGON (((104.75253737808143 11.63016443210976, 104.75306651502622 11.635336706478165, 104.74880389748334 11.638395197063689, 104.74401207328597 11.63628131951517, 104.74348305548047 11.63110891549666, 104.74774574272305 11.62805051866791, 104.75253737808143 11.63016443210976)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d85fffff,599.0,"MULTIPOLYGON (((104.76159123000669 11.62921970890716, 104.76212048605123 11.634391853504892, 104.75785816347828 11.637450399190948, 104.75306651502622 11.635336706478165, 104.75253737808143 11.63016443210976, 104.75679977047888 11.627105980215951, 104.76159123000669 11.62921970890716)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d83fffff,457.0,"MULTIPOLYGON (((104.74721668863707 11.622878117453926, 104.74774574272305 11.62805051866791, 104.74348305548047 11.63110891549666, 104.738691244519 11.628994817311114, 104.73816230958977 11.623822286503605, 104.74242506645527 11.6207639834663, 104.74721668863707 11.622878117453926)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d81fffff,515.0,"MULTIPOLYGON (((104.75627059727572 11.621933708716075, 104.75679977047888 11.627105980215951, 104.75253737808143 11.63016443210976, 104.74774574272305 11.62805051866791, 104.74721668863707 11.622878117453926, 104.75147915078229 11.619819759387044, 104.75627059727572 11.621933708716075)))",883,0.250078467223,0.00314065068601,Ponsang,KH121105,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d6dfffff,8665.0,"MULTIPOLYGON (((104.85210377077024 11.619759310511773, 104.8526342156359 11.62493015077797, 104.84837485308589 11.62798924121796, 104.84358497458938 11.625877397237234, 104.84305464842755 11.620706425996278, 104.84731408204837 11.617647429702021, 104.85210377077024 11.619759310511773)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d6bfffff,1045.0,"MULTIPOLYGON (((104.83773453812545 11.61342326171685, 104.8382647816033 11.618594360368188, 104.83400505126116 11.621653302733847, 104.82921500656143 11.619541052294045, 104.8286848818446 11.614369822844626, 104.83294468305638 11.611310974624285, 104.83773453812545 11.61342326171685)))",617,0.126308806583,0.000528765834593,Krang Thnong,KH120807,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d6bfffff,1045.0,"MULTIPOLYGON (((104.83773453812545 11.61342326171685, 104.8382647816033 11.618594360368188, 104.83400505126116 11.621653302733847, 104.82921500656143 11.619541052294045, 104.8286848818446 11.614369822844626, 104.83294468305638 11.611310974624285, 104.83773453812545 11.61342326171685)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d69fffff,4427.0,"MULTIPOLYGON (((104.84678371984913 11.612476461969061, 104.84731408204837 11.617647429702021, 104.84305464842755 11.620706425996278, 104.8382647816033 11.618594360368188, 104.83773453812545 11.61342326171685, 104.84199404274041 11.61036435960318, 104.84678371984913 11.612476461969061)))",617,0.126308806583,0.000528765834593,Krang Thnong,KH120807,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d69fffff,4427.0,"MULTIPOLYGON (((104.84678371984913 11.612476461969061, 104.84731408204837 11.617647429702021, 104.84305464842755 11.620706425996278, 104.8382647816033 11.618594360368188, 104.83773453812545 11.61342326171685, 104.84199404274041 11.61036435960318, 104.84678371984913 11.612476461969061)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d67fffff,244.0,"MULTIPOLYGON (((104.8393253151935 11.628936433713374, 104.83985560530702 11.634107408237082, 104.83559572015099 11.637166484676056, 104.83080547397294 11.635054492542151, 104.83027530262501 11.629883387227883, 104.83453525867947 11.626824404829279, 104.8393253151935 11.628936433713374)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d67fffff,244.0,"MULTIPOLYGON (((104.8393253151935 11.628936433713374, 104.83985560530702 11.634107408237082, 104.83559572015099 11.637166484676056, 104.83080547397294 11.635054492542151, 104.83027530262501 11.629883387227883, 104.83453525867947 11.626824404829279, 104.8393253151935 11.628936433713374)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d65fffff,1383.0,"MULTIPOLYGON (((104.84837485308589 11.62798924121796, 104.84890526192534 11.63316008483081, 104.84464567355242 11.636219215382594, 104.83985560530702 11.634107408237082, 104.8393253151935 11.628936433713374, 104.84358497458938 11.625877397237234, 104.84837485308589 11.62798924121796)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d63fffff,1.0,"MULTIPOLYGON (((104.83400505126116 11.621653302733847, 104.83453525867947 11.626824404829279, 104.83027530262501 11.629883387227883, 104.82548506832042 11.627771173447035, 104.82495497968519 11.622599940617437, 104.82921500656143 11.619541052294045, 104.83400505126116 11.621653302733847)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d61fffff,1339.0,"MULTIPOLYGON (((104.84305464842755 11.620706425996278, 104.84358497458938 11.625877397237234, 104.8393253151935 11.628936433713374, 104.83453525867947 11.626824404829279, 104.83400505126116 11.621653302733847, 104.8382647816033 11.618594360368188, 104.84305464842755 11.620706425996278)))",617,0.126308806583,0.000528765834593,Krang Thnong,KH120807,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d61fffff,1339.0,"MULTIPOLYGON (((104.84305464842755 11.620706425996278, 104.84358497458938 11.625877397237234, 104.8393253151935 11.628936433713374, 104.83453525867947 11.626824404829279, 104.83400505126116 11.621653302733847, 104.8382647816033 11.618594360368188, 104.84305464842755 11.620706425996278)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d61fffff,1339.0,"MULTIPOLYGON (((104.84305464842755 11.620706425996278, 104.84358497458938 11.625877397237234, 104.8393253151935 11.628936433713374, 104.83453525867947 11.626824404829279, 104.83400505126116 11.621653302733847, 104.8382647816033 11.618594360368188, 104.84305464842755 11.620706425996278)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d5dfffff,2903.0,"MULTIPOLYGON (((104.82177477424865 11.591571678538928, 104.82230476963692 11.596743158114753, 104.81804482691575 11.599801817939984, 104.81325481815655 11.597688903930818, 104.81272494158188 11.592517293726255, 104.81698495494275 11.589458728150777, 104.82177477424865 11.591571678538928)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d5bfffff,1775.0,"MULTIPOLYGON (((104.8074051511206 11.585232422206191, 104.8079349449687 11.590404158893403, 104.80367463557192 11.593462670567884, 104.79888446187854 11.591349351297138, 104.79835478690109 11.586177484158084, 104.80261516673637 11.583119066732792, 104.8074051511206 11.585232422206191)))",1204,0.182875947241,0.00101844221023,Samraong Kraom,KH120906,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d5bfffff,1775.0,"MULTIPOLYGON (((104.8074051511206 11.585232422206191, 104.8079349449687 11.590404158893403, 104.80367463557192 11.593462670567884, 104.79888446187854 11.591349351297138, 104.79835478690109 11.586177484158084, 104.80261516673637 11.583119066732792, 104.8074051511206 11.585232422206191)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d59fffff,2809.0,"MULTIPOLYGON (((104.81645504226358 11.584287122035814, 104.81698495494275 11.589458728150777, 104.81272494158188 11.592517293726255, 104.8079349449687 11.590404158893403, 104.8074051511206 11.585232422206191, 104.81166523504456 11.582173950915262, 104.81645504226358 11.584287122035814)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d57fffff,143.0,"MULTIPOLYGON (((104.80899457927494 11.600747509819712, 104.80952441973429 11.605919123888587, 104.80526395534694 11.608977769871826, 104.80047358002294 11.606864707633086, 104.79994385843887 11.601692963119756, 104.80420439329346 11.598634411280807, 104.80899457927494 11.600747509819712)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d55fffff,1347.0,"MULTIPOLYGON (((104.81804482691575 11.599801817939984, 104.81857478621076 11.604973301444009, 104.81431461792096 11.608032001512536, 104.80952441973429 11.605919123888587, 104.80899457927494 11.600747509819712, 104.81325481815655 11.597688903930818, 104.81804482691575 11.599801817939984)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d53fffff,855.0,"MULTIPOLYGON (((104.80367463557192 11.593462670567884, 104.80420439329346 11.598634411280807, 104.79994385843887 11.601692963119756, 104.79515349546215 11.59957968005791, 104.79462385663336 11.594407808957039, 104.79888446187854 11.591349351297138, 104.80367463557192 11.593462670567884)))",1204,0.182875947241,0.00101844221023,Samraong Kraom,KH120906,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d53fffff,855.0,"MULTIPOLYGON (((104.80367463557192 11.593462670567884, 104.80420439329346 11.598634411280807, 104.79994385843887 11.601692963119756, 104.79515349546215 11.59957968005791, 104.79462385663336 11.594407808957039, 104.79888446187854 11.591349351297138, 104.80367463557192 11.593462670567884)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d51fffff,2026.0,"MULTIPOLYGON (((104.81272494158188 11.592517293726255, 104.81325481815655 11.597688903930818, 104.80899457927494 11.600747509819712, 104.80420439329346 11.598634411280807, 104.80367463557192 11.593462670567884, 104.8079349449687 11.590404158893403, 104.81272494158188 11.592517293726255)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d4dfffff,217.0,"MULTIPOLYGON (((104.84519272652243 11.596963311891132, 104.84572304208673 11.60213440297854, 104.8414637632139 11.605193264621192, 104.83667409780128 11.60308094088208, 104.83614390095374 11.597909718868813, 104.84040325079198 11.59485095151171, 104.84519272652243 11.596963311891132)))",617,0.126308806583,0.000528765834593,Krang Thnong,KH120807,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d4dfffff,217.0,"MULTIPOLYGON (((104.84519272652243 11.596963311891132, 104.84572304208673 11.60213440297854, 104.8414637632139 11.605193264621192, 104.83667409780128 11.60308094088208, 104.83614390095374 11.597909718868813, 104.84040325079198 11.59485095151171, 104.84519272652243 11.596963311891132)))",824,0.181457370891,0.00171444566143,Phnom Penh Thmei,KH120801,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d4dfffff,217.0,"MULTIPOLYGON (((104.84519272652243 11.596963311891132, 104.84572304208673 11.60213440297854, 104.8414637632139 11.605193264621192, 104.83667409780128 11.60308094088208, 104.83614390095374 11.597909718868813, 104.84040325079198 11.59485095151171, 104.84519272652243 11.596963311891132)))",518,0.166586918602,0.00165064820415,Khmuonh,KH120803,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d4bfffff,200.0,"MULTIPOLYGON (((104.83082413315793 11.590625825112697, 104.83135424732014 11.595797173939426, 104.8270946009468 11.5988558875874, 104.82230476963692 11.596743158114753, 104.82177477424865 11.591571678538928, 104.82603449138625 11.588513059176034, 104.83082413315793 11.590625825112697)))",581,0.238285742619,0.00270023568511,Kouk Roka,KH121104,,,,Praek Pnov,KH1211,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
8865846d49fffff,851.0,"MULTIPOLYGON (((104.83987301789541 11.589679733554405, 104.84040325079198 11.59485095151171, 104.83614390095374 11.597909718868813, 104.83135424732014 11.595797173939426, 104.83082413315793 11.590625825112697, 104.83508355388491 11.587567152075975, 104.83987301789541 11.589679733554405)))",617,0.126308806583,0.000528765834593,Krang Thnong,KH120807,,,,Saensokh,KH1208,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
